unit,lev_limit,age,sex,geo,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
PC,NONE,Y16-29,M,SE,2.2,1.4,2.2,1.3,1.3,1.2,3.0,1.1,2.0,1.1,1.9,1.9
PC,NONE,Y16-29,M,SI,,1.5,1.9,2.7,4.4,5.0,3.8,5.8,6.2,5.6,5.8,6.0
PC,NONE,Y16-29,M,SK,,6.1,8.8,6.3,6.7,9.1,9.1,10.6,11.6,10.4,10.1,12.0
PC,NONE,Y16-29,M,TR,,28.1,26.3,26.6,27.8,32.8,27.0,27.0,42.0,55.6,57.5,59.0
PC,NONE,Y16-29,M,UK,,,,4.9,3.9 b,6.3,7.4,10.0,10.1,10.3,7.0,4.3
PC,NONE,Y16-29,M,XK,,,,42.9,,,,,,,,
PC,NONE,Y16-29,T,AL,,32.0,35.7,36.3,37.9,,,,,,,
PC,NONE,Y16-29,T,AT,2.7,2.4,2.4,2.8,3.9,3.7,3.5,4.0,3.8,4.0,3.5,4.8
PC,NONE,Y16-29,T,BE,3.5,4.6,4.5 b,5.6,5.5,6.2,6.1,8.0,6.9,7.2,5.8,7.3
PC,NONE,Y16-29,T,BG,17.4,20.1,20.6,19.6,33.8,33.6,34.0,30.5,41.4,42.3,42.4,43.5
PC,NONE,Y16-29,T,CH,,0.4,0.9,1.7,0.7,1.7,1.1,0.8,0.6,0.9,1.4,1.5
PC,NONE,Y16-29,T,CY,,8.6,11.5,12.8,14.9,16.6,20.1,19.8,18.8,18.5,13.0,14.5
PC,NONE,Y16-29,T,CZ,2.5,3.1,3.4,3.8,3.4,6.0,6.1,6.8,7.7,7.8,5.8,7.5
PC,NONE,Y16-29,T,DE,4.7,5.9 b,2.1,3.1,3.4,3.3,4.1,4.3,5.0,3.6,4.6,5.0
PC,NONE,Y16-29,T,DK,0.8,2.2,1.5,4.0,3.7,2.3,5.8,3.6,5.3,2.9,1.7,3.0
PC,NONE,Y16-29,T,EA,,6.5,5.1,5.9 e,6.4 e,7.0 e,7.6 e,7.9 e,8.3 e,8.3 e,7.1 e,6.6 e
PC,NONE,Y16-29,T,EA18,,6.5,5.1,5.8,6.4,6.9,7.6,7.9,8.3,8.4,7.3,6.8
PC,NONE,Y16-29,T,EA19,,6.5,5.1,5.9,6.4,7.0,7.6,8.0,8.4,8.6,7.4,7.0
PC,NONE,Y16-29,T,EE,0.9,1.8,2.0,2.7,2.2,3.2,3.2,5.4,6.8,8.3,8.9,8.8
PC,NONE,Y16-29,T,EL,,20.6,19.2,19.7,26.5,29.4,28.5,28.2,26.6,26.1,19.0,14.0
PC,NONE,Y16-29,T,ES,8.9,8.7,5.7,6.3,6.4,7.9,7.9,7.9,7.0,7.5,5.8,6.0
PC,NONE,Y16-29,T,EU,,,5.6 e,6.3,7.1,8.1,8.8,9.8,10.8,11.0,9.7,9.3
PC,NONE,Y16-29,T,EU27_2007,,,5.6 e,6.3,7.1,8.0,8.8,9.7,10.8,11.0,9.6,9.3
PC,NONE,Y16-29,T,EU27_2020,,6.7,5.6 e,6.4 e,7.5 e,8.4 e,9.1 e,9.8 e,10.9 e,11.1 e,10.0 e,9.8 e
PC,NONE,Y16-29,T,EU28,,,5.6 e,6.3,7.1,8.1,8.8,9.8,10.8,11.0,9.7,9.3
PC,NONE,Y16-29,T,FI,2.1,3.8,3.0,3.0,2.4,2.1,2.8,3.9,2.6,3.1,3.1,3.4
PC,NONE,Y16-29,T,FR,,5.4 b,4.7,5.1,4.8,4.4,5.4,5.5,6.3,6.7,5.9,6.4
PC,NONE,Y16-29,T,HR,4.5,4.6,5.5,6.4,8.3,12.4,13.0,14.3,14.5,16.0,16.1,12.8
PC,NONE,Y16-29,T,HU,,7.5,9.3,9.9,15.9,18.0,21.4,25.7,31.3,28.7,25.9,24.1
PC,NONE,Y16-29,T,IE,4.0,4.4 b,7.1,7.2,5.9,8.5,10.6,11.2,11.2,12.3,9.5,6.5
PC,NONE,Y16-29,T,IS,,,,0.2,1.1,1.0,0.5,0.4,1.7,1.5,2.6,1.3
PC,NONE,Y16-29,T,IT,7.5 p,7.7,8.2,9.5,10.9,13.1,13.7,13.0,13.9,16.4,12.2,8.4
PC,NONE,Y16-29,T,LT,,7.1,8.3,10.9,11.5,11.7,11.9,12.0,13.0,18.8,16.5,19.6
PC,NONE,Y16-29,T,LU,,2.4 b,1.8,1.5,0.9,1.4,2.8,1.3,1.3,1.3,1.9,0.4
PC,NONE,Y16-29,T,LV,4.5,6.5,5.5,7.3,9.4,10.7,13.3,15.8,19.3,23.3,31.6,26.1
PC,NONE,Y16-29,T,ME,,13.6,11.6,13.2,12.3,15.9,15.8,13.5,10.3,,,
PC,NONE,Y16-29,T,MK,,28.1,31.1,31.4,31.5,28.7,28.6,35.2,39.2,41.2,39.2,
PC,NONE,Y16-29,T,MT,,1.9,3.7,2.6,2.8,4.9,10.7,11.1,11.9,9.7,7.0,7.2
PC,NONE,Y16-29,T,NL,,1.8,1.4,1.4,2.9,1.6,1.6,1.7,2.9,1.8,2.6,3.5
PC,NONE,Y16-29,T,NO,,0.9,2.4,2.3,2.8,2.1,1.4,1.5,3.1,2.5,3.1,2.6
PC,NONE,Y16-29,T,PL,,2.5,2.9,3.9,5.3,6.5,7.4,9.3,11.7,12.7,12.4,13.8
PC,NONE,Y16-29,T,PT,,4.6,6.0,6.8,7.7,9.0,9.8,11.0,12.1,8.9,7.9,7.9
PC,NONE,Y16-29,T,RO,15.1,15.7,14.0,16.8,20.6,26.1,24.6,28.4,30.9,32.7,30.3,29.6
PC,NONE,Y16-29,T,RS,,12.3,14.9,14.0,16.3,19.9,22.4,26.7,27.5,,,
PC,NONE,Y16-29,T,SE,1.6,1.0,1.7,1.5,1.0,0.6,2.0,0.7,2.2,1.3,1.8,1.9
PC,NONE,Y16-29,T,SI,,2.5,1.7,2.7,4.0,4.3,4.2,5.8,5.6,4.8,5.1,4.9
PC,NONE,Y16-29,T,SK,,5.7,8.3,7.3,6.9,8.8,8.4,10.2,10.8,10.4,10.3,12.3
PC,NONE,Y16-29,T,TR,,28.1,26.2,26.4,28.5,32.9,27.2,27.7,42.6,55.3,57.6,59.5
PC,NONE,Y16-29,T,UK,,,,5.4,4.5 b,6.0,7.1,9.5,10.4,10.7,7.0,5.7
PC,NONE,Y16-29,T,XK,,,,42.7,,,,,,,,
PC,NONE,Y16-64,F,AL,,29.9,31.8,32.0,34.9,,,,,,,
PC,NONE,Y16-64,F,AT,1.3,1.7,1.6,1.5,2.4,2.4,2.3,2.6,2.7,2.8,2.8,3.5
PC,NONE,Y16-64,F,BE,2.3,2.6,3.6 b,4.0,4.5,4.3,4.9,4.7,4.0,5.1,3.9,5.0
PC,NONE,Y16-64,F,BG,13.3,15.6,16.5,16.1,26.1,28.8,30.5,28.0,37.9,40.6,39.0,41.5
PC,NONE,Y16-64,F,CH,,0.5,1.1,1.1,1.3,1.6,1.3,0.6,0.5,0.7,0.8,1.0
PC,NONE,Y16-64,F,CY,,6.3,8.1,8.4,10.5,13.5,14.9,15.1,15.1,14.0,10.5,10.4
PC,NONE,Y16-64,F,CZ,2.1,2.2,2.6,2.7,3.3,4.6,4.7,5.8,6.0,6.0,5.6,5.9
PC,NONE,Y16-64,F,DE,3.2,4.0 b,2.3,2.6,3.1,2.7,3.3,3.1,3.7,2.9,3.6,3.8
PC,NONE,Y16-64,F,DK,0.9,1.1,0.9,3.0,2.0,1.1,2.9,1.7,2.6,1.8,1.8,1.8
PC,NONE,Y16-64,F,EA,,5.1,4.3,4.8 e,5.3 e,5.9 e,6.0 e,6.4 e,6.5 e,6.6 e,5.6 e,5.1 e
PC,NONE,Y16-64,F,EA18,,5.1,4.3,4.8,5.3,5.8,6.0,6.4,6.6,6.7,5.7,5.2
PC,NONE,Y16-64,F,EA19,,5.1,4.3,4.8,5.3,5.9,6.0,6.4,6.7,6.8,5.8,5.4
PC,NONE,Y16-64,F,EE,0.7,1.5,1.6,2.6,2.1,2.7,2.3,4.4,4.9,7.5,6.9,7.8
PC,NONE,Y16-64,F,EL,,17.1,15.7,16.1,20.3,22.3,22.1,22.2,21.0,19.9,14.8,10.5
PC,NONE,Y16-64,F,ES,6.3,6.7,4.3,4.8,4.9,5.9,5.9,6.4,5.5,5.2,4.4,4.7
PC,NONE,Y16-64,F,EU,,,4.6 e,5.1,5.8,6.6,6.9,7.7,8.7,8.8,7.7,7.4
PC,NONE,Y16-64,F,EU27_2007,,,4.6 e,5.1,5.8,6.6,6.9,7.7,8.6,8.8,7.6,7.4
PC,NONE,Y16-64,F,EU27_2020,,5.2,4.7 e,5.3 e,6.1 e,7.0 e,7.2 e,8.0 e,8.8 e,9.2 e,8.2 e,7.9 e
PC,NONE,Y16-64,F,EU28,,,4.6 e,5.1,5.8,6.6,6.9,7.7,8.7,8.8,7.7,7.4
PC,NONE,Y16-64,F,FI,1.6,1.8,1.2,2.0,1.6,1.7,1.8,2.7,1.7,2.4,2.7,2.9
PC,NONE,Y16-64,F,FR,,4.2 b,3.8,4.1,3.7,3.7,4.3,4.5,4.8,4.9,4.6,4.7
PC,NONE,Y16-64,F,HR,3.6,4.2,4.5,5.9,7.0,9.3,10.6,12.2,12.5,14.0,13.3,11.5
PC,NONE,Y16-64,F,HU,,5.8,6.7,8.1,11.7,13.6,16.6,21.3,24.7,23.4,20.4,18.7
PC,NONE,Y16-64,F,IE,3.3,3.1 b,4.4,4.2,4.2,5.7,7.3,8.4,9.5,8.9,6.9,5.0
PC,NONE,Y16-64,F,IS,,,,0.3,0.9,1.6,0.7,0.6,1.1,2.3,2.1,1.5
PC,NONE,Y16-64,F,IT,5.2 p,5.8,6.8,7.8,9.2,11.0,10.2,10.3,11.2,13.6,9.6,6.9
PC,NONE,Y16-64,F,LT,,5.5,7.0,8.7,8.7,9.9,9.9,10.8,13.5,16.3,14.3,16.5
PC,NONE,Y16-64,F,LU,,1.3 b,0.8,0.9,0.8,1.0,1.9,1.0,1.3,1.0,1.1,0.5
PC,NONE,Y16-64,F,LV,3.4,5.3,5.1,6.9,8.2,9.3,12.4,14.9,19.3,23.3,27.9,24.0
PC,NONE,Y16-64,F,ME,,10.9,10.1,10.8,11.4,13.7,13.4,11.9,8.9,,,
PC,NONE,Y16-64,F,MK,,25.4,27.7,27.4,27.9,28.0,27.8,33.6,35.1,38.0,36.7,32.5 u
PC,NONE,Y16-64,F,MT,,2.2,3.2,2.6,2.7,3.4,8.4,9.8,9.9,8.8,6.7,6.4
PC,NONE,Y16-64,F,NL,,1.4,1.4,1.4,1.8,1.6,1.3,2.1,1.6,1.4,1.6,1.7
PC,NONE,Y16-64,F,NO,,1.0,1.9,1.6,1.6,1.2,1.4,0.9,2.1,1.3,1.4,1.1
PC,NONE,Y16-64,F,PL,,2.0,2.6,3.4,4.7,5.7,6.1,8.1,10.1,11.3,10.9,12.0
PC,NONE,Y16-64,F,PT,,3.0,4.1,4.1,5.1,6.9,7.4,8.3,9.0,7.3,7.0,6.6
PC,NONE,Y16-64,F,RO,10.8,12.7,12.1,14.2,16.7,21.0,18.9,21.8,26.0,27.6,25.6,26.3
PC,NONE,Y16-64,F,RS,,12.0,12.8,13.3,14.7,16.7,20.9,23.8,25.8,,,
PC,NONE,Y16-64,F,SE,1.0,1.6,1.5,1.6,0.7,0.2,0.8,0.8,1.4,1.5,1.4,1.2
PC,NONE,Y16-64,F,SI,,2.2,1.5,2.1,2.6,3.6,4.0,4.7,4.7,3.9,4.1,3.4
PC,NONE,Y16-64,F,SK,,4.0,6.2,5.6,5.1,6.4,6.6,8.5,8.5,8.5,8.1,9.8
PC,NONE,Y16-64,F,TR,,23.2,21.8,22.3,24.7,29.0,24.9,25.1,38.9,50.1,52.4,54.4
PC,NONE,Y16-64,F,UK,,,,3.6,3.2 b,3.9,4.9,6.2,7.4,6.7,4.1,4.1
PC,NONE,Y16-64,F,XK,,,,40.6,,,,,,,,
PC,NONE,Y16-64,M,AL,,30.7,33.7,32.4,34.7,,,,,,,
PC,NONE,Y16-64,M,AT,1.9,1.7,1.3,1.8,2.8,2.2,3.2,2.9,2.9,2.9,2.6,2.9
PC,NONE,Y16-64,M,BE,2.6,3.4,2.8 b,3.9,4.2,5.0,4.2,5.8,5.3,5.0,4.5,4.8
PC,NONE,Y16-64,M,BG,14.4,16.7,17.4,17.1,27.1,28.7,30.4,28.0,38.7,38.6,38.3,40.2
PC,NONE,Y16-64,M,CH,,0.6,0.6,1.2,0.5,0.5,0.9,1.0,0.6,0.6,0.6,1.1
PC,NONE,Y16-64,M,CY,,6.9,8.6,9.6,11.5,13.9,16.4,15.8,16.1,14.6,10.5,10.7
PC,NONE,Y16-64,M,CZ,1.6,1.1,1.9,2.0,2.6,3.7,4.1,4.4,4.8,5.2,4.8,5.2
PC,NONE,Y16-64,M,DE,3.7,4.3 b,2.0,2.4,2.4,2.5,3.5,2.8,3.2,2.8,3.1,3.4
PC,NONE,Y16-64,M,DK,0.7,1.4,1.7,2.2,2.9,1.7,2.9,2.6,3.0,2.4,1.2,1.4
PC,NONE,Y16-64,M,EA,,5.0,4.2,4.8 e,5.3 e,5.9 e,6.2 e,6.2 e,6.4 e,6.4 e,5.3 e,5.0 e
PC,NONE,Y16-64,M,EA18,,5.0,4.2,4.8,5.3,5.8,6.2,6.2,6.4,6.5,5.5,5.1
PC,NONE,Y16-64,M,EA19,,5.0,4.2,4.8,5.3,5.9,6.2,6.2,6.5,6.6,5.6,5.2
PC,NONE,Y16-64,M,EE,1.0,1.4,1.8,2.4,2.0,2.7,3.0,4.3,6.0,7.4,7.2,7.8
PC,NONE,Y16-64,M,EL,,16.1,16.1,16.7,21.0,22.7,22.7,21.8,20.4,20.2,15.0,10.3
PC,NONE,Y16-64,M,ES,6.1,5.9,4.1,4.7,4.7,5.2,5.7,6.5,5.9,5.9,4.1,4.4
PC,NONE,Y16-64,M,EU,,,4.4 e,5.0,5.8,6.7,7.1,7.7,8.5,8.6,7.5,7.3
PC,NONE,Y16-64,M,EU27_2007,,,4.4 e,5.0,5.8,6.7,7.0,7.7,8.5,8.6,7.5,7.3
PC,NONE,Y16-64,M,EU27_2020,,5.3,4.7 e,5.3 e,6.3 e,7.1 e,7.5 e,8.0 e,8.9 e,9.0 e,8.0 e,7.9 e
PC,NONE,Y16-64,M,EU28,,,4.4 e,5.0,5.8,6.7,7.1,7.7,8.5,8.6,7.5,7.3
PC,NONE,Y16-64,M,FI,1.3,2.1,2.1,2.4,1.5,1.5,1.8,2.0,1.6,1.8,1.8,1.9
PC,NONE,Y16-64,M,FR,,3.7 b,3.4,3.7,3.4,3.4,4.1,3.8,4.4,4.2,4.1,5.0
PC,NONE,Y16-64,M,HR,4.0,4.7,5.0,6.0,8.0,11.0,11.9,13.0,13.8,14.3,13.4,13.3
PC,NONE,Y16-64,M,HU,,5.9,6.5,7.7,12.5,14.7,16.6,21.1,25.4,23.3,20.5,19.5
PC,NONE,Y16-64,M,IE,2.1,2.6 b,4.0,4.8,4.0,4.4,6.1,7.4,7.1,8.3,6.5,4.6
PC,NONE,Y16-64,M,IS,,,,0.4,0.3,0.5,0.3,0.6,1.6,1.5,1.4,0.9
PC,NONE,Y16-64,M,IT,5.9 p,6.4,6.9,8.3,10.4,12.1,11.1,10.7,11.2,12.9,9.6,6.8
PC,NONE,Y16-64,M,LT,,5.4,7.6,9.2,9.1,11.8,8.7,9.9,11.4,17.4,17.4,18.9
PC,NONE,Y16-64,M,LU,,2.3 b,1.5,1.0,1.0,1.0,1.4,0.9,1.1,0.9,1.3,0.5
PC,NONE,Y16-64,M,LV,4.3,5.3,5.4,6.7,8.8,9.4,11.8,13.9,19.0,21.2,28.7,24.1
PC,NONE,Y16-64,M,ME,,11.1,9.7,10.2,11.6,14.1,12.4,11.7,9.8,,,
PC,NONE,Y16-64,M,MK,,27.7,28.9,28.8,29.8,28.6,29.3,34.5,36.9,39.9,38.9,15.3 u
PC,NONE,Y16-64,M,MT,,2.3,2.5,2.1,2.6,3.5,8.2,8.7,9.5,7.7,5.8,5.8
PC,NONE,Y16-64,M,NL,,1.1,1.2,1.8,1.6,1.1,2.0,0.9,1.3,1.9,1.8,1.6
PC,NONE,Y16-64,M,NO,,1.6,1.9,1.6,1.7,1.5,0.9,1.0,1.3,0.9,1.3,1.2
PC,NONE,Y16-64,M,PL,,2.2,2.7,3.6,4.7,5.8,6.8,9.1,10.5,11.7,11.5,12.1
PC,NONE,Y16-64,M,PT,,4.0,4.7,5.3,5.5,6.9,8.1,8.2,10.2,7.3,6.0,6.7
PC,NONE,Y16-64,M,RO,10.8,13.5,12.8,15.0,18.9,22.1,21.1,24.2,27.6,28.6,26.9,27.7
PC,NONE,Y16-64,M,RS,,12.1,12.2,13.9,14.6,18.9,22.4,25.6,26.2,,,
PC,NONE,Y16-64,M,SE,1.1,1.2,1.4,1.0,1.3,0.9,1.2,0.5,0.8,1.1,1.1,1.5
PC,NONE,Y16-64,M,SI,,1.7,1.7,2.2,3.5,4.6,4.4,5.5,5.8,4.8,4.9,4.7
PC,NONE,Y16-64,M,SK,,4.4,6.5,5.4,5.7,7.1,6.8,8.5,8.7,8.7,8.3,9.6
PC,NONE,Y16-64,M,TR,,23.8,22.2,22.5,24.3,29.0,24.7,24.3,38.2,49.9,52.6,54.4
PC,NONE,Y16-64,M,UK,,,,2.7,2.4 b,3.8,4.0,5.9,6.2,5.9,4.2,3.6
PC,NONE,Y16-64,M,XK,,,,41.1,,,,,,,,
PC,NONE,Y16-64,T,AL,,30.3,32.8,32.2,34.8,,,,,,,
PC,NONE,Y16-64,T,AT,1.6,1.7,1.4,1.7,2.6,2.3,2.8,2.8,2.8,2.8,2.7,3.2
PC,NONE,Y16-64,T,BE,2.4,3.0,3.2 b,4.0,4.4,4.7,4.6,5.3,4.6,5.1,4.2,4.9
PC,NONE,Y16-64,T,BG,13.9,16.2,17.0,16.6,26.6,28.8,30.4,28.0,38.3,39.6,38.7,40.9
PC,NONE,Y16-64,T,CH,,0.5,0.8,1.2,0.9,1.0,1.1,0.8,0.6,0.6,0.7,1.1
PC,NONE,Y16-64,T,CY,,6.6,8.4,9.0,11.0,13.7,15.6,15.4,15.6,14.3,10.5,10.5
PC,NONE,Y16-64,T,CZ,1.9,1.7,2.3,2.5,3.0,4.2,4.4,5.2,5.5,5.7,5.2,5.6
PC,NONE,Y16-64,T,DE,3.4,4.2 b,2.2,2.5,2.7,2.6,3.4,2.9,3.4,2.8,3.4,3.6
PC,NONE,Y16-64,T,DK,0.8,1.3,1.3,2.5,2.5,1.4,2.9,2.2,2.8,2.1,1.5,1.6
PC,NONE,Y16-64,T,EA,,5.0,4.3,4.8 e,5.3 e,5.9 e,6.1 e,6.3 e,6.4 e,6.5 e,5.5 e,5.0 e
PC,NONE,Y16-64,T,EA18,,5.0,4.2,4.8,5.3,5.8,6.1,6.3,6.5,6.6,5.6,5.2
PC,NONE,Y16-64,T,EA19,,5.0,4.3,4.8,5.3,5.9,6.1,6.3,6.6,6.7,5.7,5.3
PC,NONE,Y16-64,T,EE,0.9,1.4,1.7,2.5,2.1,2.7,2.6,4.4,5.4,7.4,7.1,7.8
PC,NONE,Y16-64,T,EL,,16.6,15.9,16.4,20.7,22.5,22.4,22.0,20.7,20.1,14.9,10.4
PC,NONE,Y16-64,T,ES,6.2,6.3,4.2,4.8,4.8,5.5,5.8,6.5,5.8,5.6,4.3,4.6
PC,NONE,Y16-64,T,EU,,,4.5 e,5.1,5.8,6.7,7.0,7.7,8.6,8.7,7.6,7.4
PC,NONE,Y16-64,T,EU27_2007,,,4.5 e,5.0,5.8,6.6,7.0,7.7,8.6,8.7,7.6,7.4
PC,NONE,Y16-64,T,EU27_2020,,5.2,4.7 e,5.3 e,6.2 e,7.1 e,7.4 e,8.0 e,8.9 e,9.1 e,8.1 e,7.9 e
PC,NONE,Y16-64,T,EU28,,,4.5 e,5.1,5.8,6.7,7.0,7.7,8.6,8.7,7.6,7.4
PC,NONE,Y16-64,T,FI,1.5,2.0,1.7,2.2,1.6,1.6,1.8,2.4,1.7,2.1,2.2,2.4
PC,NONE,Y16-64,T,FR,,4.0 b,3.6,3.9,3.6,3.6,4.2,4.2,4.6,4.6,4.3,4.8
PC,NONE,Y16-64,T,HR,3.8,4.4,4.7,6.0,7.5,10.1,11.2,12.6,13.2,14.2,13.3,12.2
PC,NONE,Y16-64,T,HU,,5.9,6.6,7.9,12.1,14.1,16.6,21.2,25.1,23.3,20.5,19.1
PC,NONE,Y16-64,T,IE,2.7,2.8 b,4.2,4.5,4.1,5.1,6.7,7.9,8.3,8.6,6.7,4.8
PC,NONE,Y16-64,T,IS,,,,0.3,0.6,1.0,0.5,0.6,1.4,1.9,1.7,1.2
PC,NONE,Y16-64,T,IT,5.6 p,6.1,6.9,8.0,9.8,11.6,10.6,10.5,11.2,13.2,9.6,6.8
PC,NONE,Y16-64,T,LT,,5.4,7.3,9.0,8.9,10.8,9.3,10.4,12.5,16.8,15.8,17.6
PC,NONE,Y16-64,T,LU,,1.8 b,1.2,1.0,0.9,1.0,1.6,0.9,1.2,1.0,1.2,0.5
PC,NONE,Y16-64,T,LV,3.8,5.3,5.3,6.8,8.5,9.4,12.1,14.4,19.1,22.3,28.3,24.0
PC,NONE,Y16-64,T,ME,,11.0,9.9,10.5,11.5,13.9,12.9,11.8,9.4,,,
PC,NONE,Y16-64,T,MK,,26.6,28.3,28.1,28.9,28.3,28.6,34.1,36.0,39.0,37.8,25.5
PC,NONE,Y16-64,T,MT,,2.2,2.8,2.4,2.6,3.5,8.3,9.2,9.7,8.2,6.2,6.1
PC,NONE,Y16-64,T,NL,,1.2,1.3,1.7,1.7,1.3,1.7,1.5,1.4,1.7,1.7,1.6
PC,NONE,Y16-64,T,NO,,1.3,1.9,1.6,1.7,1.4,1.1,0.9,1.6,1.1,1.4,1.2
PC,NONE,Y16-64,T,PL,,2.1,2.6,3.5,4.7,5.7,6.5,8.6,10.3,11.5,11.2,12.1
PC,NONE,Y16-64,T,PT,,3.5,4.4,4.7,5.3,6.9,7.8,8.2,9.6,7.3,6.5,6.6
PC,NONE,Y16-64,T,RO,10.8,13.1,12.4,14.6,17.9,21.6,20.1,23.0,26.8,28.1,26.3,27.0
PC,NONE,Y16-64,T,RS,,12.0,12.5,13.6,14.6,17.8,21.6,24.7,26.0,,,
PC,NONE,Y16-64,T,SE,1.1,1.4,1.4,1.2,1.0,0.6,1.0,0.6,1.1,1.3,1.2,1.4
PC,NONE,Y16-64,T,SI,,1.9,1.6,2.1,3.1,4.2,4.2,5.1,5.3,4.4,4.5,4.1
PC,NONE,Y16-64,T,SK,,4.2,6.3,5.5,5.4,6.8,6.7,8.5,8.6,8.6,8.2,9.7
PC,NONE,Y16-64,T,TR,,23.5,22.0,22.4,24.5,29.0,24.8,24.7,38.5,50.0,52.5,54.4
PC,NONE,Y16-64,T,UK,,,,3.1,2.8 b,3.9,4.5,6.0,6.8,6.3,4.2,3.9
PC,NONE,Y16-64,T,XK,,,,40.9,,,,,,,,
PC,NONE,Y25-34,F,AL,,26.6,30.8,33.8,38.7,,,,,,,
PC,NONE,Y25-34,F,AT,1.0,2.1,1.2,1.7,2.4,3.5,2.1,1.8,3.6,4.7,4.6,6.6
PC,NONE,Y25-34,F,BE,1.8,2.4,3.7 b,4.3,4.8,4.1,5.5,5.7,5.9,5.4,5.3,4.8
PC,NONE,Y25-34,F,BG,14.9,17.1,18.1,16.6,27.2,28.5,28.9,28.8,38.5,40.5,37.7,36.3
PC,NONE,Y25-34,F,CH,,0.7,1.4,0.9,1.0,2.0,1.9,1.0,0.4,0.5,0.6,1.4
PC,NONE,Y25-34,F,CY,,6.9,7.7,9.6,12.5,12.9,15.2,12.9,15.3,13.1,10.2,10.2
PC,NONE,Y25-34,F,CZ,1.8,3.0,2.2,2.5,2.4,4.1,5.0,7.2,6.2,4.8,4.4,6.5
PC,NONE,Y25-34,F,DE,5.2,6.3 b,2.1,2.7,3.4,2.7,4.2,5.1,5.3,3.9,5.1,5.2
PC,NONE,Y25-34,F,DK,1.1,1.7,1.3,4.9,2.5,1.1,1.6,0.0,5.5,2.7,2.1,4.3
PC,NONE,Y25-34,F,EA,,5.7,4.3,5.0 e,5.4 e,6.1 e,6.6 e,7.0 e,7.2 e,7.8 e,6.5 e,5.9 e
PC,NONE,Y25-34,F,EA18,,5.8,4.3,5.0,5.4,6.1,6.6,7.0,7.3,7.8,6.6,6.0
PC,NONE,Y25-34,F,EA19,,5.7,4.3,5.0,5.4,6.1,6.6,7.0,7.3,7.9,6.6,6.1
PC,NONE,Y25-34,F,EE,0.5,0.7,1.1,2.0,1.2,2.1,1.5,3.3,3.7,6.9,4.9,6.5
PC,NONE,Y25-34,F,EL,,18.2,16.0,16.5,20.4,22.4,22.8,23.3,20.8,22.0,15.4,9.5
PC,NONE,Y25-34,F,ES,7.7,7.1,5.5,4.4,5.4,6.5,8.2,8.1,6.6,5.9,4.0,5.2
PC,NONE,Y25-34,F,EU,,,4.4 e,5.1,5.7,6.6,7.1,8.0,9.2,9.7,8.2,8.0
PC,NONE,Y25-34,F,EU27_2007,,,4.4 e,5.1,5.7,6.6,7.1,8.0,9.2,9.7,8.2,8.0
PC,NONE,Y25-34,F,EU27_2020,,5.8,4.7 e,5.4 e,6.0 e,6.9 e,7.5 e,8.2 e,9.3 e,10.0 e,8.7 e,8.4 e
PC,NONE,Y25-34,F,EU28,,,4.4 e,5.1,5.7,6.6,7.1,8.0,9.2,9.7,8.2,8.0
PC,NONE,Y25-34,F,FI,1.2,1.0,1.6,3.8,2.2,1.2,2.5,2.0,0.9,2.4,2.8,3.0
PC,NONE,Y25-34,F,FR,,4.8 b,3.8,4.7,3.7,3.4,3.9,3.3,3.9,6.1,4.7,5.7
PC,NONE,Y25-34,F,HR,2.2,4.8,4.7,4.5,5.9,8.6,10.2,10.6,9.0,13.4,8.7,10.0
PC,NONE,Y25-34,F,HU,,7.5,7.8,6.6,11.9,14.3,17.6,19.6,24.8,24.5,20.1,18.3
PC,NONE,Y25-34,F,IE,5.7,4.5 b,4.6,3.0,5.5,7.3,7.0,8.0,12.5,9.8,8.1,5.3
PC,NONE,Y25-34,F,IS,,,,0.0,0.7,0.5,1.5,0.9,0.9,4.3,1.9,2.0
PC,NONE,Y25-34,F,IT,5.8 p,7.4,7.5,9.8,10.1,13.6,11.5,11.5,12.5,16.2,11.9,7.9
PC,NONE,Y25-34,F,LT,,5.0,5.7,5.6,5.5,6.7,3.8,11.1,13.7,12.0,10.6,16.4
PC,NONE,Y25-34,F,LU,,1.7 b,0.6,0.8,0.4,0.8,2.6,1.1,2.0,0.9,1.1,0.1
PC,NONE,Y25-34,F,LV,2.7,3.9,2.7,3.0,5.6,7.3,11.5,9.8,15.6,20.5,24.2,22.0
PC,NONE,Y25-34,F,ME,,8.0,7.6,10.0,12.7,11.2,11.8,10.7,8.8,,,
PC,NONE,Y25-34,F,MK,,25.1,28.4,28.6,28.1,28.9,26.3,33.5,30.3,34.0,36.8,
PC,NONE,Y25-34,F,MT,,1.9,1.6,1.2,1.5,5.3,8.6,9.6,7.9,7.6,5.6,4.6
PC,NONE,Y25-34,F,NL,,1.2,0.9,0.5,1.6,1.7,1.3,1.8,3.5,0.9,1.9,1.8
PC,NONE,Y25-34,F,NO,,1.5,2.9,2.0,1.8,2.7,2.3,1.4,2.9,1.7,3.1,1.7
PC,NONE,Y25-34,F,PL,,1.3,1.8,2.2,3.3,3.8,5.1,6.4,7.9,9.8,9.1,10.7
PC,NONE,Y25-34,F,PT,,3.7,4.0,4.4,5.4,7.1,7.8,7.8,8.8,7.3,6.9,7.2
PC,NONE,Y25-34,F,RO,10.6,14.0,12.6,15.3,15.0,18.2,18.6,22.4,27.8,30.9,26.2,26.3
