unit,lev_limit,age,sex,geo,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
PC,TOTAL,Y16-24,T,EU,,6.5 e,6.5,6.0,7.4,7.6,7.9,7.9,8.0,8.3,9.2
PC,TOTAL,Y16-24,T,EU27_2007,,6.4 e,6.4,6.0,7.4,7.6,7.9,7.9,7.9,8.3,9.2
PC,TOTAL,Y16-24,T,EU27_2020,8.3 e,6.8 e,6.8 e,6.7 e,8.2 e,8.3 e,8.3 e,8.5 e,8.5 e,8.9 e,9.4 e
PC,TOTAL,Y16-24,T,EU28,,6.5 e,6.5,6.0,7.4,7.6,7.9,7.9,8.0,8.3,9.2
PC,TOTAL,Y16-24,T,FI,2.9,0.9,2.2,1.2,2.1,2.0,1.2,1.7,0.8,1.1,1.0
PC,TOTAL,Y16-24,T,FR,7.4 b,4.1,6.5,3.4,5.8,3.5,4.4,4.4,5.0,4.8,6.4
PC,TOTAL,Y16-24,T,HR,6.8,7.9,9.0,9.8,9.0,10.2,9.7,13.4,14.9,13.9,12.8
PC,TOTAL,Y16-24,T,HU,12.0,11.0,11.3,23.8,23.3,22.5,25.7,24.9,23.1,21.1,23.7
PC,TOTAL,Y16-24,T,IE,2.0 b,2.6,1.7,1.3,1.9,1.6,3.0,4.0,1.4,2.0,0.9
PC,TOTAL,Y16-24,T,IS,,,1.2,1.6,1.9,3.2,1.5,2.7,2.2,2.2,2.1
PC,TOTAL,Y16-24,T,IT,12.2,8.0,7.6,9.4,12.4,15.4,15.4,13.6,13.4,13.8,11.8
PC,TOTAL,Y16-24,T,LT,10.6,10.8,12.6,12.8,14.3,15.9,14.0,14.3,12.4,11.5,20.1
PC,TOTAL,Y16-24,T,LU,1.1 b,1.7,3.1,3.2,3.1,2.4,2.1,2.3,3.6,2.9,3.2
PC,TOTAL,Y16-24,T,LV,15.9,18.6,20.4,23.2,22.9,23.4,24.5,25.2,23.7,24.4,26.7
PC,TOTAL,Y16-24,T,ME,19.4,22.5,23.3,20.5,21.9,27.2,24.5,27.6,,,
PC,TOTAL,Y16-24,T,MK,11.6,12.2,12.1,13.0,12.9,10.3,14.6,13.5,14.6,16.2,19.9
PC,TOTAL,Y16-24,T,MT,1.6,2.1,1.9,2.5,2.0,1.3,3.2,2.8,1.8,2.7,2.3
PC,TOTAL,Y16-24,T,NL,3.8,2.6,2.0,2.3,4.4,4.5,1.4,2.2,2.5,1.8,2.1
PC,TOTAL,Y16-24,T,NO,3.1,4.2,2.8,2.4,2.7,2.1,3.2,4.0,2.3,4.0,4.0
PC,TOTAL,Y16-24,T,PL,,9.5,11.1,12.5,12.7,13.1,10.9,12.7,12.8,13.3,15.6
PC,TOTAL,Y16-24,T,PT,7.1,8.1,8.9,8.0,9.4,8.1,9.5,10.1,6.8,7.1,9.7
PC,TOTAL,Y16-24,T,RO,23.0,23.4,22.7,25.8,30.9,32.5,31.6,31.4,32.3,35.0,35.1
PC,TOTAL,Y16-24,T,RS,9.8,19.6,14.6,19.0,19.8,19.8,22.9,21.9,,,
PC,TOTAL,Y16-24,T,SE,2.8,4.0,3.7,3.2,4.8,4.3,2.9,3.7,3.4,4.5,5.1
PC,TOTAL,Y16-24,T,SI,5.9,6.6,7.6,8.0,9.4,8.3,9.3,9.0,12.6,12.1,20.3
PC,TOTAL,Y16-24,T,SK,4.9,6.7,6.1,8.7,7.4,6.4,4.8,6.0,6.2,5.3,4.5
PC,TOTAL,Y16-24,T,TR,32.1,34.2,33.4,33.7,36.7,35.6,35.4,36.5,38.3,36.6,38.0
PC,TOTAL,Y16-24,T,UK,,,4.0,1.6 b,3.0,3.7,5.1,4.5,5.0,4.6,7.3
PC,TOTAL,Y16-24,T,XK,,,22.9,,,,,,,,
PC,TOTAL,Y16-29,F,AL,16.9,24.9,28.1,23.8,,,,,,,
PC,TOTAL,Y16-29,F,AT,4.8,5.3,4.0,6.9,6.6,6.8,4.8,6.1,6.0,5.5,6.4
PC,TOTAL,Y16-29,F,BE,3.2,2.8 b,3.1,3.8,2.8 b,0.6,1.4,1.0,0.5,1.2,2.1
PC,TOTAL,Y16-29,F,BG,15.0,14.6,16.2,17.9,17.8,17.8,16.1,15.6,17.8,20.4,19.9
PC,TOTAL,Y16-29,F,CH,2.3,1.4,5.2,2.8,4.1,2.4,1.7,1.9,2.9,2.7,2.0
PC,TOTAL,Y16-29,F,CY,2.7,2.2,2.5,1.6,2.8,0.5,1.8,2.1,1.6,2.8,2.1
PC,TOTAL,Y16-29,F,CZ,3.9,3.1,3.3,3.7,4.1,3.3,3.9,4.9,4.8,5.9,6.0
PC,TOTAL,Y16-29,F,DE,3.6 b,3.2,4.6,4.1,4.1,3.7,3.5,3.3,3.9,4.4,4.5
PC,TOTAL,Y16-29,F,DK,5.8,9.1,5.8,3.8,4.1,6.8,4.8,4.7,6.0,5.0,4.1
PC,TOTAL,Y16-29,F,EA,6.8,4.7 e,4.7 e,4.5 e,5.8 e,5.7 e,5.4 e,5.2 e,5.1 e,5.5 e,5.4 e
PC,TOTAL,Y16-29,F,EA18,6.8,4.7 e,4.7,4.5,5.8,5.6,5.4,5.3,5.2,5.7,5.6
PC,TOTAL,Y16-29,F,EA19,6.8,4.7 e,4.7,4.5,5.8,5.7,5.5,5.4,5.2,5.7,5.8
PC,TOTAL,Y16-29,F,EE,2.5,5.6,4.0,4.4,3.8,4.2,5.6,6.2,5.5,5.7,13.5
PC,TOTAL,Y16-29,F,EL,9.1,9.9,9.3,10.2,11.3,11.6,10.5,9.9,9.7,10.3,11.9
PC,TOTAL,Y16-29,F,ES,5.7,2.6,2.5,1.6,3.1,2.5,2.4,3.1,2.0,3.4,2.6
PC,TOTAL,Y16-29,F,EU,,5.7 e,5.7,5.8,7.0,7.2,7.2,7.1,7.4,7.9,8.2
PC,TOTAL,Y16-29,F,EU27_2007,,5.7 e,5.7,5.7,7.0,7.1,7.1,7.1,7.3,7.8,8.2
PC,TOTAL,Y16-29,F,EU27_2020,7.7 e,6.1 e,6.1 e,6.5 e,7.7 e,7.7 e,7.6 e,7.8 e,7.9 e,8.4 e,8.6 e
PC,TOTAL,Y16-29,F,EU28,,5.7 e,5.7,5.8,7.0,7.2,7.2,7.1,7.4,7.9,8.2
PC,TOTAL,Y16-29,F,FI,2.9,1.0,2.1,1.4,2.3,1.0,1.1,1.3,0.9,1.5,1.9
PC,TOTAL,Y16-29,F,FR,8.2 b,3.5,5.0,3.3,4.7,3.5,3.9,3.3,3.5,3.8,4.7
PC,TOTAL,Y16-29,F,HR,5.8,6.7,7.9,8.8,8.2,9.2,9.2,12.9,14.7,14.8,13.9
PC,TOTAL,Y16-29,F,HU,11.3,11.2,10.4,22.2,21.4,22.1,24.6,23.8,22.7,20.5,23.6
PC,TOTAL,Y16-29,F,IE,2.0 b,2.3,1.4,1.1,2.7,2.3,2.4,3.9,1.5,1.3,0.9
PC,TOTAL,Y16-29,F,IS,,,2.3,1.1,3.1,4.7,2.6,3.5,4.8,3.0,2.3
PC,TOTAL,Y16-29,F,IT,11.3,7.5,5.8,7.6,11.7,13.7,12.9,12.7,12.6,13.0,10.5
PC,TOTAL,Y16-29,F,LT,9.3,10.6,9.1,11.0,10.5,12.6,14.2,11.5,7.8,7.5,17.1
PC,TOTAL,Y16-29,F,LU,2.8 b,2.4,2.7,4.0,2.4,2.2,2.4,3.0,2.0,1.7,2.1
PC,TOTAL,Y16-29,F,LV,14.2,16.8,17.2,19.0,18.4,18.8,21.4,20.1,20.6,21.3,24.1
PC,TOTAL,Y16-29,F,ME,19.3,20.7,21.7,18.1,19.7,29.0,24.1,27.4,,,
PC,TOTAL,Y16-29,F,MK,10.8,10.4,10.5,12.9,12.6,9.0,10.8,11.4,13.6,16.1,18.2
PC,TOTAL,Y16-29,F,MT,1.3,2.3,1.4,2.3,1.9,1.6,2.2,2.0,1.5,2.5,2.2
PC,TOTAL,Y16-29,F,NL,3.6,3.2,2.7,2.4,3.6,4.6,2.3,1.1,2.2,1.8,1.2
PC,TOTAL,Y16-29,F,NO,3.1,3.0,1.8,2.3,2.9,2.3,2.0,4.2,3.2,4.8,4.9
PC,TOTAL,Y16-29,F,PL,,8.6,8.9,11.3,11.9,11.9,10.1,12.3,13.0,13.5,16.2
PC,TOTAL,Y16-29,F,PT,5.9,6.4,8.6,7.2,9.0,8.0,8.9,8.9,4.7,5.1,8.2
PC,TOTAL,Y16-29,F,RO,19.5,19.4,21.3,22.2,26.1,26.6,27.2,29.5,29.9,31.1,29.6
PC,TOTAL,Y16-29,F,RS,10.0,17.8,12.8,16.8,17.4,18.8,19.6,20.1,,,
PC,TOTAL,Y16-29,F,SE,3.5,5.1,3.5,4.3,3.7,4.9,2.9,3.6,4.5,5.7,3.2
PC,TOTAL,Y16-29,F,SI,5.5,7.1,5.7,6.5,7.8,8.9,10.5,11.1,13.2,12.2,19.8
PC,TOTAL,Y16-29,F,SK,3.8,5.3,5.5,7.7,6.7,5.2,5.0,5.6,5.9,5.8,4.4
PC,TOTAL,Y16-29,F,TR,26.5,28.7,28.3,28.8,30.4,29.5,29.5,30.6,31.6,31.2,31.8
PC,TOTAL,Y16-29,F,UK,,,3.2,1.3 b,3.0,3.7,4.8,2.9,4.3,3.9,5.8
PC,TOTAL,Y16-29,F,XK,,,22.9,,,,,,,,
PC,TOTAL,Y16-29,M,AL,18.9,25.3,30.4,29.3,,,,,,,
PC,TOTAL,Y16-29,M,AT,4.6,5.0,4.9,6.8,6.1,6.6,5.4,4.5,4.2,6.2,4.8
PC,TOTAL,Y16-29,M,BE,3.5,2.5 b,2.9,3.9,2.9 b,0.8,1.1,2.0,0.7,1.4,2.8
PC,TOTAL,Y16-29,M,BG,17.0,17.1,18.6,18.8,18.4,20.4,19.5,17.8,16.0,18.9,18.6
PC,TOTAL,Y16-29,M,CH,3.0,4.1,5.2,2.9,2.2,2.5,2.4,2.7,2.9,3.2,1.2
PC,TOTAL,Y16-29,M,CY,3.1,2.4,1.7,2.4,3.0,0.7,2.7,2.8,2.3,3.0,4.6
PC,TOTAL,Y16-29,M,CZ,3.3,3.2,4.2,3.0,2.3,2.8,1.4,3.8,4.8,6.9,6.7
PC,TOTAL,Y16-29,M,DE,2.7 b,2.9,3.4,2.4,2.8,2.9,3.7,2.9,2.6,3.4,3.0
PC,TOTAL,Y16-29,M,DK,7.9,6.9,11.4,7.4,4.3,5.7,4.7,7.4,6.4,4.7,2.3
PC,TOTAL,Y16-29,M,EA,6.0,5.1 e,5.1 e,4.4 e,5.5 e,5.7 e,5.8 e,5.2 e,5.1 e,5.6 e,5.3 e
PC,TOTAL,Y16-29,M,EA18,6.0,5.0 e,5.0,4.4,5.4,5.6,5.8,5.4,5.2,5.7,5.5
PC,TOTAL,Y16-29,M,EA19,6.0,5.1 e,5.1,4.4,5.5,5.7,5.9,5.4,5.3,5.8,5.6
PC,TOTAL,Y16-29,M,EE,2.3,3.6,3.8,5.4,5.2,4.2,4.2,7.8,5.4,5.6,13.7
PC,TOTAL,Y16-29,M,EL,9.3,10.5,9.1,9.5,9.7,11.3,9.2,12.2,13.7,11.7,10.6
PC,TOTAL,Y16-29,M,ES,5.3,2.9,3.2,1.8,2.4,2.0,2.4,3.3,2.0,3.2,2.9
PC,TOTAL,Y16-29,M,EU,,6.1 e,6.1,5.9,7.0,7.2,7.6,7.5,7.2,7.7,8.1
PC,TOTAL,Y16-29,M,EU27_2007,,6.1 e,6.1,5.9,7.0,7.2,7.6,7.5,7.2,7.7,8.1
PC,TOTAL,Y16-29,M,EU27_2020,7.4 e,6.6 e,6.6 e,6.6 e,7.6 e,7.9 e,8.1 e,7.9 e,7.7 e,8.3 e,8.5 e
PC,TOTAL,Y16-29,M,EU28,,6.1 e,6.1,5.9,7.0,7.2,7.6,7.5,7.2,7.7,8.1
PC,TOTAL,Y16-29,M,FI,1.9,1.6,1.9,1.7,1.5,1.8,1.7,1.3,1.4,0.8,1.2
PC,TOTAL,Y16-29,M,FR,5.9 b,3.9,5.5,3.2,4.8,3.5,3.6,3.0,5.0,4.6,5.4
PC,TOTAL,Y16-29,M,HR,6.7,8.0,7.6,8.4,10.3,10.4,10.4,10.8,12.9,9.3,12.4
PC,TOTAL,Y16-29,M,HU,11.0,9.0,9.8,21.3,23.1,20.2,23.7,23.5,22.1,20.0,21.5
PC,TOTAL,Y16-29,M,IE,1.8 b,2.7,1.9,1.1,0.8,1.0,2.8,3.5,1.4,1.7,0.5
PC,TOTAL,Y16-29,M,IS,,,2.1,2.7,2.2,2.9,1.8,2.7,1.2,2.8,1.4
PC,TOTAL,Y16-29,M,IT,11.0,8.5,8.7,9.4,12.5,16.1,16.0,12.9,12.1,13.8,11.0
PC,TOTAL,Y16-29,M,LT,6.8,8.9,10.4,11.6,14.6,15.5,11.1,11.6,11.9,10.6,17.5
PC,TOTAL,Y16-29,M,LU,0.4 b,2.1,3.0,2.5,2.5,1.4,2.1,1.6,4.6,4.2,3.5
PC,TOTAL,Y16-29,M,LV,14.4,14.1,18.3,20.5,20.0,19.5,23.5,23.8,21.3,22.4,26.9
PC,TOTAL,Y16-29,M,ME,20.0,22.8,22.5,18.2,21.4,24.8,22.3,25.5,,,
PC,TOTAL,Y16-29,M,MK,10.7,10.5,12.1,11.3,12.3,9.5,12.8,15.0,15.2,15.2,20.9
PC,TOTAL,Y16-29,M,MT,1.4,1.5,2.0,1.8,2.3,1.3,2.4,2.3,1.1,1.8,1.3
PC,TOTAL,Y16-29,M,NL,2.8,1.9,2.3,3.6,3.1,2.7,1.1,3.0,2.2,0.8,1.8
PC,TOTAL,Y16-29,M,NO,2.7,3.1,2.9,1.7,1.2,1.8,2.5,3.4,2.5,3.4,2.1
PC,TOTAL,Y16-29,M,PL,,8.4,10.7,10.9,12.2,11.8,10.4,11.7,11.5,13.1,14.9
PC,TOTAL,Y16-29,M,PT,7.4,7.7,7.4,6.7,9.0,7.7,9.5,8.9,6.0,6.1,7.8
PC,TOTAL,Y16-29,M,RO,21.4,20.7,21.3,25.8,27.8,29.7,30.6,30.7,30.4,32.6,33.8
PC,TOTAL,Y16-29,M,RS,10.7,17.8,13.8,16.8,20.9,18.6,22.9,20.6,,,
PC,TOTAL,Y16-29,M,SE,3.1,3.5,3.5,4.6,5.1,4.1,3.2,3.4,2.2,3.5,4.9
PC,TOTAL,Y16-29,M,SI,5.3,5.9,8.2,7.0,8.5,8.1,7.7,6.6,10.3,9.8,18.6
PC,TOTAL,Y16-29,M,SK,5.5,5.8,5.6,6.0,5.4,5.9,4.9,5.3,5.7,4.9,4.0
PC,TOTAL,Y16-29,M,TR,28.6,30.5,29.7,30.0,32.5,32.0,31.7,32.6,33.4,32.6,34.1
PC,TOTAL,Y16-29,M,UK,,,3.1,1.4 b,3.6,2.9,4.5,4.8,4.1,3.2,5.7
PC,TOTAL,Y16-29,M,XK,,,21.3,,,,,,,,
PC,TOTAL,Y16-29,T,AL,17.9,25.1,29.3,26.7,,,,,,,
PC,TOTAL,Y16-29,T,AT,4.7,5.2,4.5,6.8,6.3,6.7,5.1,5.3,5.0,5.9,5.6
PC,TOTAL,Y16-29,T,BE,3.3,2.7 b,3.0,3.9,2.9 b,0.7,1.2,1.5,0.6,1.3,2.4
PC,TOTAL,Y16-29,T,BG,16.0,15.8,17.4,18.4,18.1,19.1,17.9,16.7,16.9,19.6,19.2
PC,TOTAL,Y16-29,T,CH,2.6,2.7,5.2,2.9,3.1,2.4,2.0,2.3,2.9,3.0,1.6
PC,TOTAL,Y16-29,T,CY,2.9,2.3,2.1,2.0,2.9,0.6,2.3,2.5,2.0,2.9,3.3
PC,TOTAL,Y16-29,T,CZ,3.7,3.1,3.7,3.4,3.3,3.1,2.7,4.4,4.8,6.4,6.4
PC,TOTAL,Y16-29,T,DE,3.1 b,3.0,3.9,3.2,3.4,3.2,3.6,3.1,3.2,3.9,3.7
PC,TOTAL,Y16-29,T,DK,6.9,8.0,8.6,5.6,4.2,6.2,4.8,6.0,6.2,4.8,3.2
PC,TOTAL,Y16-29,T,EA,6.4,4.9 e,4.9 e,4.5 e,5.6 e,5.7 e,5.6 e,5.2 e,5.1 e,5.6 e,5.3 e
PC,TOTAL,Y16-29,T,EA18,6.4,4.9 e,4.9,4.4,5.6,5.6,5.6,5.3,5.2,5.7,5.5
PC,TOTAL,Y16-29,T,EA19,6.4,4.9 e,4.9,4.5,5.6,5.7,5.7,5.4,5.2,5.7,5.7
PC,TOTAL,Y16-29,T,EE,2.4,4.6,3.9,4.9,4.5,4.2,4.9,7.0,5.5,5.7,13.6
PC,TOTAL,Y16-29,T,EL,9.2,10.2,9.2,9.9,10.5,11.5,9.9,11.1,11.7,11.0,11.3
PC,TOTAL,Y16-29,T,ES,5.5,2.8,2.8,1.7,2.7,2.3,2.4,3.2,2.0,3.3,2.7
PC,TOTAL,Y16-29,T,EU,,5.9 e,5.9,5.8,7.0,7.2,7.4,7.3,7.3,7.8,8.2
PC,TOTAL,Y16-29,T,EU27_2007,,5.9 e,5.9,5.8,7.0,7.2,7.4,7.3,7.2,7.8,8.2
PC,TOTAL,Y16-29,T,EU27_2020,7.5 e,6.3 e,6.3 e,6.5 e,7.7 e,7.8 e,7.9 e,7.9 e,7.8 e,8.4 e,8.5 e
PC,TOTAL,Y16-29,T,EU28,,5.9 e,5.9,5.8,7.0,7.2,7.4,7.3,7.3,7.8,8.2
PC,TOTAL,Y16-29,T,FI,2.4,1.3,2.0,1.5,1.9,1.4,1.4,1.3,1.2,1.2,1.6
PC,TOTAL,Y16-29,T,FR,7.0 b,3.7,5.3,3.2,4.7,3.5,3.8,3.2,4.3,4.2,5.1
PC,TOTAL,Y16-29,T,HR,6.3,7.4,7.7,8.6,9.3,9.8,9.8,11.8,13.8,12.7,13.3
PC,TOTAL,Y16-29,T,HU,11.1,10.0,10.1,21.8,22.2,21.1,24.1,23.7,22.4,20.2,22.5
PC,TOTAL,Y16-29,T,IE,1.9 b,2.5,1.6,1.1,1.7,1.7,2.6,3.7,1.5,1.5,0.7
PC,TOTAL,Y16-29,T,IS,,,2.2,1.9,2.7,3.8,2.2,3.1,3.0,2.9,1.8
PC,TOTAL,Y16-29,T,IT,11.2,8.0,7.3,8.5,12.1,14.9,14.5,12.8,12.4,13.4,10.8
PC,TOTAL,Y16-29,T,LT,8.0,9.7,9.8,11.3,12.6,14.1,12.6,11.5,9.9,9.1,17.3
PC,TOTAL,Y16-29,T,LU,1.6 b,2.2,2.9,3.3,2.4,1.8,2.3,2.3,3.3,3.0,2.8
PC,TOTAL,Y16-29,T,LV,14.3,15.4,17.8,19.8,19.2,19.2,22.5,21.9,21.0,21.9,25.5
PC,TOTAL,Y16-29,T,ME,19.7,21.8,22.1,18.1,20.6,26.8,23.2,26.4,,,
PC,TOTAL,Y16-29,T,MK,10.8,10.4,11.3,12.1,12.4,9.3,11.9,13.2,14.4,15.6,19.6
PC,TOTAL,Y16-29,T,MT,1.3,1.9,1.7,2.1,2.1,1.4,2.3,2.1,1.3,2.1,1.7
PC,TOTAL,Y16-29,T,NL,3.2,2.5,2.5,3.0,3.4,3.7,1.7,2.1,2.2,1.3,1.5
PC,TOTAL,Y16-29,T,NO,2.9,3.0,2.4,2.0,2.0,2.0,2.3,3.8,2.8,4.1,3.4
PC,TOTAL,Y16-29,T,PL,,8.5,9.8,11.1,12.0,11.8,10.3,12.0,12.2,13.3,15.5
PC,TOTAL,Y16-29,T,PT,6.7,7.1,8.0,6.9,9.0,7.9,9.2,8.9,5.3,5.6,8.0
PC,TOTAL,Y16-29,T,RO,20.5,20.1,21.3,24.0,27.0,28.2,29.0,30.1,30.2,31.8,31.8
PC,TOTAL,Y16-29,T,RS,10.3,17.8,13.3,16.8,19.2,18.7,21.3,20.3,,,
PC,TOTAL,Y16-29,T,SE,3.3,4.3,3.5,4.4,4.4,4.5,3.1,3.5,3.3,4.6,4.1
PC,TOTAL,Y16-29,T,SI,5.4,6.5,7.0,6.8,8.2,8.5,9.0,8.8,11.6,10.9,19.2
PC,TOTAL,Y16-29,T,SK,4.7,5.5,5.5,6.8,6.0,5.5,4.9,5.4,5.8,5.3,4.2
PC,TOTAL,Y16-29,T,TR,27.6,29.6,29.0,29.4,31.5,30.8,30.6,31.6,32.5,31.9,32.9
PC,TOTAL,Y16-29,T,UK,,,3.2,1.4 b,3.3,3.3,4.7,3.8,4.2,3.6,5.8
PC,TOTAL,Y16-29,T,XK,,,22.1,,,,,,,,
PC,TOTAL,Y16-64,F,AL,15.0,20.7,23.8,21.7,,,,,,,
PC,TOTAL,Y16-64,F,AT,3.0,3.2,2.9,4.6,4.4,4.7,3.9,4.2,4.0,3.8,4.2
PC,TOTAL,Y16-64,F,BE,2.2,1.9 b,2.0,2.2,1.7 b,0.6,0.8,0.8,0.4,0.8,1.6
PC,TOTAL,Y16-64,F,BG,9.2,9.4,10.8,11.3,12.1,11.9,12.5,12.3,13.0,14.6,14.7
PC,TOTAL,Y16-64,F,CH,1.4,1.7,2.3,1.9,2.4,1.6,1.1,1.5,1.4,1.8,1.3
PC,TOTAL,Y16-64,F,CY,1.7,1.3,1.2,1.0,1.4,0.4,1.3,1.3,1.1,1.6,1.3
PC,TOTAL,Y16-64,F,CZ,2.6,2.4,2.4,2.5,3.3,3.4,3.4,4.1,4.2,4.8,4.6
PC,TOTAL,Y16-64,F,DE,2.0 b,2.3,2.3,2.2,2.2,2.2,2.0,1.9,2.0,2.4,2.3
PC,TOTAL,Y16-64,F,DK,2.9,3.6,3.0,2.9,2.3,3.1,2.1,2.0,2.4,2.9,1.8
PC,TOTAL,Y16-64,F,EA,4.2,3.1 e,3.1 e,3.1 e,3.7 e,4.0 e,3.8 e,3.6 e,3.5 e,3.7 e,3.6 e
PC,TOTAL,Y16-64,F,EA18,4.2,3.1 e,3.1,3.0,3.7,3.9,3.8,3.7,3.6,3.8,3.8
PC,TOTAL,Y16-64,F,EA19,4.2,3.1 e,3.1,3.1,3.7,4.0,3.9,3.7,3.6,3.9,3.9
PC,TOTAL,Y16-64,F,EE,2.3,3.3,3.0,3.3,3.6,2.8,4.3,5.9,4.5,4.8,11.3
PC,TOTAL,Y16-64,F,EL,6.2,6.3,6.2,6.4,6.8,7.0,6.4,7.2,7.5,7.3,7.9
PC,TOTAL,Y16-64,F,ES,3.5,1.7,1.5,1.0,1.8,1.5,1.6,1.8,1.2,1.9,1.6
PC,TOTAL,Y16-64,F,EU,,4.0 e,4.0,4.2,4.9,5.1,5.1,5.1,5.1,5.5,5.7
PC,TOTAL,Y16-64,F,EU27_2007,,4.0 e,4.0,4.1,4.8,5.1,5.1,5.1,5.1,5.4,5.7
PC,TOTAL,Y16-64,F,EU27_2020,5.1 e,4.3 e,4.3 e,4.6 e,5.3 e,5.5 e,5.4 e,5.5 e,5.5 e,5.9 e,6.1 e
PC,TOTAL,Y16-64,F,EU28,,4.0 e,4.0,4.2,4.9,5.1,5.1,5.1,5.1,5.5,5.7
PC,TOTAL,Y16-64,F,FI,1.2,0.9,1.2,1.0,1.1,0.6,0.7,0.6,0.7,0.7,1.0
PC,TOTAL,Y16-64,F,FR,4.3 b,2.6,3.2,2.4,2.9,2.5,2.5,2.2,2.4,2.6,3.1
PC,TOTAL,Y16-64,F,HR,5.3,5.9,6.5,6.5,6.8,7.5,8.2,9.7,10.7,10.2,11.8
PC,TOTAL,Y16-64,F,HU,7.1,7.4,7.4,16.0,16.9,15.3,16.9,16.8,16.1,15.1,17.4
PC,TOTAL,Y16-64,F,IE,1.3 b,1.2,1.0,0.8,1.3,1.2,1.4,1.6,0.7,0.8,0.6
PC,TOTAL,Y16-64,F,IS,,,1.3,1.5,2.0,2.7,2.2,2.5,3.2,2.4,1.8
PC,TOTAL,Y16-64,F,IT,7.5,5.5,5.1,5.7,8.0,10.5,10.0,9.4,9.1,9.3,7.5
PC,TOTAL,Y16-64,F,LT,6.2,7.9,7.2,8.6,8.8,9.0,11.0,9.2,7.1,7.0,13.7
PC,TOTAL,Y16-64,F,LU,1.6 b,1.8,2.1,2.6,2.0,1.8,1.6,1.7,1.9,1.7,1.9
PC,TOTAL,Y16-64,F,LV,11.7,13.5,14.4,15.6,14.9,15.4,16.4,16.2,16.0,18.0,21.3
PC,TOTAL,Y16-64,F,ME,17.5,19.1,19.5,16.5,18.6,25.2,20.8,23.6,,,
PC,TOTAL,Y16-64,F,MK,9.1,9.0,10.3,9.8,11.2,9.3,11.0,11.1,11.8,13.3,17.5
PC,TOTAL,Y16-64,F,MT,1.3,1.6,1.3,1.6,1.4,1.2,1.3,1.2,1.0,1.8,1.5
PC,TOTAL,Y16-64,F,NL,1.9,1.8,1.5,1.1,1.3,1.4,0.8,0.5,1.1,0.5,0.5
PC,TOTAL,Y16-64,F,NO,1.3,1.4,1.0,1.2,1.4,1.1,0.9,1.7,1.4,1.6,1.6
PC,TOTAL,Y16-64,F,PL,,7.8,8.2,9.2,9.3,9.6,8.4,9.3,10.0,10.7,13.0
PC,TOTAL,Y16-64,F,PT,3.8,4.2,4.7,4.3,5.2,4.9,5.7,5.6,4.1,3.7,5.8
PC,TOTAL,Y16-64,F,RO,13.5,13.9,15.5,16.2,18.6,18.5,19.0,21.0,21.0,23.1,23.4
PC,TOTAL,Y16-64,F,RS,8.5,14.8,11.9,15.6,16.0,17.2,17.4,16.9,,,
PC,TOTAL,Y16-64,F,SE,2.9,3.3,3.3,3.3,3.1,3.4,2.5,2.7,2.7,2.9,1.9
PC,TOTAL,Y16-64,F,SI,3.5,4.4,4.5,4.9,5.5,6.5,7.4,6.9,8.6,9.6,16.3
PC,TOTAL,Y16-64,F,SK,3.3,3.9,3.7,5.1,4.2,3.7,3.7,4.2,4.8,4.5,3.8
PC,TOTAL,Y16-64,F,TR,20.6,22.5,22.4,23.3,24.6,24.5,24.8,25.7,27.0,27.2,27.8
PC,TOTAL,Y16-64,F,UK,,,1.9,1.0 b,2.1,2.3,2.6,2.3,2.3,2.5,3.1
PC,TOTAL,Y16-64,F,XK,,,20.4,,,,,,,,
PC,TOTAL,Y16-64,M,AL,15.4,21.4,25.4,24.0,,,,,,,
PC,TOTAL,Y16-64,M,AT,3.2,3.3,3.6,4.6,4.3,4.6,3.8,3.6,3.8,4.2,3.9
PC,TOTAL,Y16-64,M,BE,2.4,1.9 b,2.3,2.6,2.0 b,1.1,1.0,1.1,0.8,1.2,1.8
PC,TOTAL,Y16-64,M,BG,9.7,9.9,11.2,11.2,12.1,12.0,13.0,12.6,12.2,13.9,14.2
PC,TOTAL,Y16-64,M,CH,2.1,2.0,3.0,2.0,1.8,1.9,1.6,1.9,1.7,1.8,1.1
PC,TOTAL,Y16-64,M,CY,1.8,1.5,1.1,1.2,1.5,0.6,1.8,1.7,1.3,1.7,2.1
PC,TOTAL,Y16-64,M,CZ,1.6,1.5,2.4,2.0,2.4,2.6,2.1,3.2,3.4,4.4,4.2
PC,TOTAL,Y16-64,M,DE,1.9 b,2.1,2.3,1.8,2.0,1.8,1.9,1.7,1.8,2.1,2.3
PC,TOTAL,Y16-64,M,DK,3.8,3.7,4.6,3.7,1.9,3.3,2.8,3.2,3.1,2.1,1.2
PC,TOTAL,Y16-64,M,EA,4.0,3.2 e,3.2 e,3.0 e,3.7 e,3.9 e,3.9 e,3.8 e,3.6 e,3.8 e,3.7 e
PC,TOTAL,Y16-64,M,EA18,4.0,3.2 e,3.2,3.0,3.6,3.8,3.9,3.8,3.7,3.9,3.9
PC,TOTAL,Y16-64,M,EA19,4.0,3.2 e,3.2,3.0,3.7,3.9,4.0,3.9,3.8,4.0,4.0
PC,TOTAL,Y16-64,M,EE,1.9,2.5,2.7,3.4,3.2,2.6,3.2,5.6,4.4,4.6,11.8
PC,TOTAL,Y16-64,M,EL,6.8,7.0,6.6,7.1,7.2,7.6,6.6,8.1,8.7,8.5,8.3
