unit,incgrp,lev_limit,tenure,geo\time,i,v,flag
PC,A_MD60,TOTAL,RENT_MKT,EA18,2010,19.3,
PC,A_MD60,TOTAL,RENT_MKT,EA18,2009,13.4,e
PC,A_MD60,TOTAL,RENT_MKT,EA18,2008,13.3,e
PC,A_MD60,TOTAL,RENT_MKT,EA18,2007,14.5,e
PC,A_MD60,TOTAL,RENT_MKT,EA18,2005,21.4,e
PC,A_MD60,TOTAL,RENT_MKT,EA19,2020,18.4,
PC,A_MD60,TOTAL,RENT_MKT,EA19,2019,21.2,
PC,A_MD60,TOTAL,RENT_MKT,EA19,2018,20.7,
PC,A_MD60,TOTAL,RENT_MKT,EA19,2017,20.7,
PC,A_MD60,TOTAL,RENT_MKT,EA19,2016,20.3,
PC,A_MD60,TOTAL,RENT_MKT,EA19,2015,20.1,
PC,A_MD60,TOTAL,RENT_MKT,EA19,2014,19.5,
PC,A_MD60,TOTAL,RENT_MKT,EA19,2013,19.3,
PC,A_MD60,TOTAL,RENT_MKT,EA19,2012,19.0,
PC,A_MD60,TOTAL,RENT_MKT,EA19,2011,19.2,
PC,A_MD60,TOTAL,RENT_MKT,EA19,2010,19.1,
PC,A_MD60,TOTAL,RENT_MKT,EA19,2009,13.2,e
PC,A_MD60,TOTAL,RENT_MKT,EA19,2008,13.2,e
PC,A_MD60,TOTAL,RENT_MKT,EA19,2007,14.3,e
PC,A_MD60,TOTAL,RENT_MKT,EA19,2005,21.2,e
PC,A_MD60,TOTAL,RENT_MKT,EE,2021,5.1,
PC,A_MD60,TOTAL,RENT_MKT,EE,2020,4.0,
PC,A_MD60,TOTAL,RENT_MKT,EE,2019,4.3,
PC,A_MD60,TOTAL,RENT_MKT,EE,2018,4.4,
PC,A_MD60,TOTAL,RENT_MKT,EE,2017,4.0,
PC,A_MD60,TOTAL,RENT_MKT,EE,2016,3.7,
PC,A_MD60,TOTAL,RENT_MKT,EE,2015,3.3,
PC,A_MD60,TOTAL,RENT_MKT,EE,2014,3.6,
PC,A_MD60,TOTAL,RENT_MKT,EE,2013,2.9,
PC,A_MD60,TOTAL,RENT_MKT,EE,2012,2.7,
PC,A_MD60,TOTAL,RENT_MKT,EE,2011,2.1,
PC,A_MD60,TOTAL,RENT_MKT,EE,2010,2.3,
PC,A_MD60,TOTAL,RENT_MKT,EE,2009,2.4,
PC,A_MD60,TOTAL,RENT_MKT,EE,2008,3.0,
PC,A_MD60,TOTAL,RENT_MKT,EE,2007,3.9,
PC,A_MD60,TOTAL,RENT_MKT,EE,2006,3.0,
PC,A_MD60,TOTAL,RENT_MKT,EL,2020,18.2,
PC,A_MD60,TOTAL,RENT_MKT,EL,2019,17.7,
PC,A_MD60,TOTAL,RENT_MKT,EL,2018,18.9,
PC,A_MD60,TOTAL,RENT_MKT,EL,2017,18.5,
PC,A_MD60,TOTAL,RENT_MKT,EL,2016,18.3,
PC,A_MD60,TOTAL,RENT_MKT,EL,2015,17.4,
PC,A_MD60,TOTAL,RENT_MKT,EL,2014,17.6,
PC,A_MD60,TOTAL,RENT_MKT,EL,2013,15.9,
PC,A_MD60,TOTAL,RENT_MKT,EL,2012,16.3,
PC,A_MD60,TOTAL,RENT_MKT,EL,2011,16.1,
PC,A_MD60,TOTAL,RENT_MKT,EL,2010,16.2,
PC,A_MD60,TOTAL,RENT_MKT,EL,2009,16.5,
PC,A_MD60,TOTAL,RENT_MKT,EL,2008,16.8,
PC,A_MD60,TOTAL,RENT_MKT,EL,2007,16.7,
PC,A_MD60,TOTAL,RENT_MKT,ES,2021,11.5,
PC,A_MD60,TOTAL,RENT_MKT,ES,2020,11.4,
PC,A_MD60,TOTAL,RENT_MKT,ES,2019,11.9,
PC,A_MD60,TOTAL,RENT_MKT,ES,2018,11.3,
PC,A_MD60,TOTAL,RENT_MKT,ES,2017,10.7,
PC,A_MD60,TOTAL,RENT_MKT,ES,2016,10.3,
PC,A_MD60,TOTAL,RENT_MKT,ES,2015,9.6,
PC,A_MD60,TOTAL,RENT_MKT,ES,2014,8.7,
PC,A_MD60,TOTAL,RENT_MKT,ES,2013,9.7,
PC,A_MD60,TOTAL,RENT_MKT,ES,2012,9.0,
PC,A_MD60,TOTAL,RENT_MKT,ES,2011,9.1,
PC,A_MD60,TOTAL,RENT_MKT,ES,2010,8.8,
PC,A_MD60,TOTAL,RENT_MKT,ES,2009,8.9,
PC,A_MD60,TOTAL,RENT_MKT,ES,2008,8.0,
PC,A_MD60,TOTAL,RENT_MKT,ES,2007,9.0,
PC,A_MD60,TOTAL,RENT_MKT,EU,2019,19.5,e
PC,A_MD60,TOTAL,RENT_MKT,EU,2018,19.1,
PC,A_MD60,TOTAL,RENT_MKT,EU,2017,17.8,
PC,A_MD60,TOTAL,RENT_MKT,EU,2016,17.6,
PC,A_MD60,TOTAL,RENT_MKT,EU,2015,17.3,
PC,A_MD60,TOTAL,RENT_MKT,EU,2014,16.8,
PC,A_MD60,TOTAL,RENT_MKT,EU,2013,16.6,
PC,A_MD60,TOTAL,RENT_MKT,EU,2012,15.9,
PC,A_MD60,TOTAL,RENT_MKT,EU,2011,15.8,
PC,A_MD60,TOTAL,RENT_MKT,EU,2010,15.5,
PC,A_MD60,TOTAL,RENT_MKT,EU,2009,11.3,
PC,A_MD60,TOTAL,RENT_MKT,EU,2008,10.9,
PC,A_MD60,TOTAL,RENT_MKT,EU,2007,11.4,
PC,A_MD60,TOTAL,RENT_MKT,EU,2005,19.7,
PC,A_MD60,TOTAL,RENT_MKT,EU27_2007,2019,19.6,e
PC,A_MD60,TOTAL,RENT_MKT,EU27_2007,2018,19.3,
PC,A_MD60,TOTAL,RENT_MKT,EU27_2007,2017,17.9,
PC,A_MD60,TOTAL,RENT_MKT,EU27_2007,2016,17.7,
PC,A_MD60,TOTAL,RENT_MKT,EU27_2007,2015,17.4,
PC,A_MD60,TOTAL,RENT_MKT,EU27_2007,2014,16.9,
PC,A_MD60,TOTAL,RENT_MKT,EU27_2007,2013,16.7,
PC,A_MD60,TOTAL,RENT_MKT,EU27_2007,2012,16.0,
PC,A_MD60,TOTAL,RENT_MKT,EU27_2007,2011,15.9,
PC,A_MD60,TOTAL,RENT_MKT,EU27_2007,2010,15.5,
PC,A_MD60,TOTAL,RENT_MKT,EU27_2007,2009,11.3,e
PC,A_MD60,TOTAL,RENT_MKT,EU27_2007,2008,10.9,e
PC,A_MD60,TOTAL,RENT_MKT,EU27_2007,2007,11.4,e
PC,A_MD60,TOTAL,RENT_MKT,EU27_2020,2020,16.0,
PC,A_MD60,TOTAL,RENT_MKT,EU27_2020,2019,18.6,e
PC,A_MD60,TOTAL,RENT_MKT,EU27_2020,2018,18.2,e
PC,A_MD60,TOTAL,RENT_MKT,EU27_2020,2017,18.1,e
PC,A_MD60,TOTAL,RENT_MKT,EU27_2020,2016,17.7,e
PC,A_MD60,TOTAL,RENT_MKT,EU27_2020,2015,17.5,e
PC,A_MD60,TOTAL,RENT_MKT,EU27_2020,2014,16.9,e
PC,A_MD60,TOTAL,RENT_MKT,EU27_2020,2013,16.8,e
PC,A_MD60,TOTAL,RENT_MKT,EU27_2020,2012,16.2,e
PC,A_MD60,TOTAL,RENT_MKT,EU27_2020,2011,16.3,e
PC,A_MD60,TOTAL,RENT_MKT,EU27_2020,2010,16.2,e
PC,A_MD60,TOTAL,RENT_MKT,EU28,2019,19.5,e
PC,A_MD60,TOTAL,RENT_MKT,EU28,2018,19.1,
PC,A_MD60,TOTAL,RENT_MKT,EU28,2017,17.8,
PC,A_MD60,TOTAL,RENT_MKT,EU28,2016,17.6,
PC,A_MD60,TOTAL,RENT_MKT,EU28,2015,17.3,
PC,A_MD60,TOTAL,RENT_MKT,EU28,2014,16.8,
PC,A_MD60,TOTAL,RENT_MKT,EU28,2013,16.6,
PC,A_MD60,TOTAL,RENT_MKT,EU28,2012,15.9,
PC,A_MD60,TOTAL,RENT_MKT,EU28,2011,15.8,
PC,A_MD60,TOTAL,RENT_MKT,EU28,2010,15.5,
PC,A_MD60,TOTAL,RENT_MKT,FI,2021,14.6,
PC,A_MD60,TOTAL,RENT_MKT,FI,2020,13.6,
PC,A_MD60,TOTAL,RENT_MKT,FI,2019,13.6,
PC,A_MD60,TOTAL,RENT_MKT,FI,2018,12.6,
PC,A_MD60,TOTAL,RENT_MKT,FI,2017,12.4,
PC,A_MD60,TOTAL,RENT_MKT,FI,2016,11.9,
PC,A_MD60,TOTAL,RENT_MKT,FI,2015,11.2,
PC,A_MD60,TOTAL,RENT_MKT,FI,2014,10.0,
PC,A_MD60,TOTAL,RENT_MKT,FI,2013,10.5,
PC,A_MD60,TOTAL,RENT_MKT,FI,2012,9.9,
PC,A_MD60,TOTAL,RENT_MKT,FI,2011,9.8,
PC,A_MD60,TOTAL,RENT_MKT,FI,2010,9.6,
PC,A_MD60,TOTAL,RENT_MKT,FI,2009,9.7,
PC,A_MD60,TOTAL,RENT_MKT,FI,2008,9.2,
PC,A_MD60,TOTAL,RENT_MKT,FI,2007,9.9,
PC,A_MD60,TOTAL,RENT_MKT,FI,2006,9.8,
PC,A_MD60,TOTAL,RENT_MKT,FI,2005,10.1,
PC,A_MD60,TOTAL,RENT_MKT,FR,2020,14.3,b
PC,A_MD60,TOTAL,RENT_MKT,FR,2019,15.9,
PC,A_MD60,TOTAL,RENT_MKT,FR,2018,15.6,
PC,A_MD60,TOTAL,RENT_MKT,FR,2017,16.6,
PC,A_MD60,TOTAL,RENT_MKT,FR,2016,16.2,
PC,A_MD60,TOTAL,RENT_MKT,FR,2015,17.4,
PC,A_MD60,TOTAL,RENT_MKT,FR,2014,16.7,
PC,A_MD60,TOTAL,RENT_MKT,FR,2013,16.5,
PC,A_MD60,TOTAL,RENT_MKT,FR,2012,16.4,
PC,A_MD60,TOTAL,RENT_MKT,FR,2011,13.8,
PC,A_MD60,TOTAL,RENT_MKT,FR,2010,13.9,
PC,A_MD60,TOTAL,RENT_MKT,FR,2009,14.1,
PC,A_MD60,TOTAL,RENT_MKT,FR,2008,14.3,
PC,A_MD60,TOTAL,RENT_MKT,FR,2007,18.1,
PC,A_MD60,TOTAL,RENT_MKT,FR,2006,17.0,
PC,A_MD60,TOTAL,RENT_MKT,FR,2005,17.6,
PC,A_MD60,TOTAL,RENT_MKT,HR,2021,1.2,
PC,A_MD60,TOTAL,RENT_MKT,HR,2020,1.2,
PC,A_MD60,TOTAL,RENT_MKT,HR,2019,1.2,
PC,A_MD60,TOTAL,RENT_MKT,HR,2018,0.9,
PC,A_MD60,TOTAL,RENT_MKT,HR,2017,1.1,
PC,A_MD60,TOTAL,RENT_MKT,HR,2016,1.3,
PC,A_MD60,TOTAL,RENT_MKT,HR,2015,1.9,
PC,A_MD60,TOTAL,RENT_MKT,HR,2014,1.7,
PC,A_MD60,TOTAL,RENT_MKT,HR,2013,1.7,
PC,A_MD60,TOTAL,RENT_MKT,HR,2012,1.1,
PC,A_MD60,TOTAL,RENT_MKT,HR,2011,2.0,
PC,A_MD60,TOTAL,RENT_MKT,HR,2010,2.8,
PC,A_MD60,TOTAL,RENT_MKT,HU,2020,3.8,
PC,A_MD60,TOTAL,RENT_MKT,HU,2019,3.7,
PC,A_MD60,TOTAL,RENT_MKT,HU,2018,4.6,
PC,A_MD60,TOTAL,RENT_MKT,HU,2017,5.5,
PC,A_MD60,TOTAL,RENT_MKT,HU,2016,3.9,
PC,A_MD60,TOTAL,RENT_MKT,HU,2015,4.0,
PC,A_MD60,TOTAL,RENT_MKT,HU,2014,3.8,
PC,A_MD60,TOTAL,RENT_MKT,HU,2013,3.3,
PC,A_MD60,TOTAL,RENT_MKT,HU,2012,3.0,
PC,A_MD60,TOTAL,RENT_MKT,HU,2011,2.9,
PC,A_MD60,TOTAL,RENT_MKT,HU,2010,2.3,
PC,A_MD60,TOTAL,RENT_MKT,HU,2009,1.8,
PC,A_MD60,TOTAL,RENT_MKT,HU,2008,2.3,
PC,A_MD60,TOTAL,RENT_MKT,HU,2007,2.4,
PC,A_MD60,TOTAL,RENT_MKT,HU,2006,3.1,
PC,A_MD60,TOTAL,RENT_MKT,HU,2005,3.5,
PC,A_MD60,TOTAL,RENT_MKT,IE,2021,10.0,
PC,A_MD60,TOTAL,RENT_MKT,IE,2020,11.0,b
PC,A_MD60,TOTAL,RENT_MKT,IE,2019,8.4,
PC,A_MD60,TOTAL,RENT_MKT,IE,2018,10.0,
PC,A_MD60,TOTAL,RENT_MKT,IE,2017,9.9,
PC,A_MD60,TOTAL,RENT_MKT,IE,2016,10.8,
PC,A_MD60,TOTAL,RENT_MKT,IE,2015,12.9,
PC,A_MD60,TOTAL,RENT_MKT,IE,2014,14.5,
PC,A_MD60,TOTAL,RENT_MKT,IE,2013,14.8,
PC,A_MD60,TOTAL,RENT_MKT,IE,2012,13.5,
PC,A_MD60,TOTAL,RENT_MKT,IE,2011,12.7,
PC,A_MD60,TOTAL,RENT_MKT,IE,2010,10.0,
PC,A_MD60,TOTAL,RENT_MKT,IE,2009,10.7,
PC,A_MD60,TOTAL,RENT_MKT,IE,2008,8.6,
PC,A_MD60,TOTAL,RENT_MKT,IE,2007,7.6,
PC,A_MD60,TOTAL,RENT_MKT,IE,2006,8.3,
PC,A_MD60,TOTAL,RENT_MKT,IE,2005,7.9,
PC,A_MD60,TOTAL,RENT_MKT,IS,2018,9.4,
PC,A_MD60,TOTAL,RENT_MKT,IS,2017,9.1,
PC,A_MD60,TOTAL,RENT_MKT,IS,2016,9.0,
PC,A_MD60,TOTAL,RENT_MKT,IS,2015,9.7,
PC,A_MD60,TOTAL,RENT_MKT,IS,2014,10.9,
PC,A_MD60,TOTAL,RENT_MKT,IS,2013,10.2,
PC,A_MD60,TOTAL,RENT_MKT,IS,2012,11.1,
PC,A_MD60,TOTAL,RENT_MKT,IS,2011,9.1,
PC,A_MD60,TOTAL,RENT_MKT,IS,2010,8.6,
PC,A_MD60,TOTAL,RENT_MKT,IS,2009,6.7,
PC,A_MD60,TOTAL,RENT_MKT,IS,2008,5.4,
PC,A_MD60,TOTAL,RENT_MKT,IS,2007,5.8,
PC,A_MD60,TOTAL,RENT_MKT,IS,2006,6.2,
PC,A_MD60,TOTAL,RENT_MKT,IS,2005,5.1,
PC,A_MD60,TOTAL,RENT_MKT,IT,2021,14.4,p
PC,A_MD60,TOTAL,RENT_MKT,IT,2020,13.3,
PC,A_MD60,TOTAL,RENT_MKT,IT,2019,15.4,
PC,A_MD60,TOTAL,RENT_MKT,IT,2018,15.0,
PC,A_MD60,TOTAL,RENT_MKT,IT,2017,14.5,
PC,A_MD60,TOTAL,RENT_MKT,IT,2016,13.5,
PC,A_MD60,TOTAL,RENT_MKT,IT,2015,12.1,
PC,A_MD60,TOTAL,RENT_MKT,IT,2014,11.9,
PC,A_MD60,TOTAL,RENT_MKT,IT,2013,11.6,
PC,A_MD60,TOTAL,RENT_MKT,IT,2012,10.9,
PC,A_MD60,TOTAL,RENT_MKT,IT,2011,11.0,
PC,A_MD60,TOTAL,RENT_MKT,IT,2010,11.0,
PC,A_MD60,TOTAL,RENT_MKT,IT,2009,10.9,
PC,A_MD60,TOTAL,RENT_MKT,IT,2008,11.0,
PC,A_MD60,TOTAL,RENT_MKT,IT,2007,10.4,
PC,A_MD60,TOTAL,RENT_MKT,IT,2006,10.2,
PC,A_MD60,TOTAL,RENT_MKT,IT,2005,10.4,
PC,A_MD60,TOTAL,RENT_MKT,LT,2020,1.2,
PC,A_MD60,TOTAL,RENT_MKT,LT,2019,0.9,
PC,A_MD60,TOTAL,RENT_MKT,LT,2018,1.1,
PC,A_MD60,TOTAL,RENT_MKT,LT,2017,1.3,
PC,A_MD60,TOTAL,RENT_MKT,LT,2016,1.4,
PC,A_MD60,TOTAL,RENT_MKT,LT,2015,1.2,
PC,A_MD60,TOTAL,RENT_MKT,LT,2014,1.2,
PC,A_MD60,TOTAL,RENT_MKT,LT,2013,0.8,
PC,A_MD60,TOTAL,RENT_MKT,LT,2012,1.2,
PC,A_MD60,TOTAL,RENT_MKT,LT,2011,0.9,
PC,A_MD60,TOTAL,RENT_MKT,LT,2010,1.0,
PC,A_MD60,TOTAL,RENT_MKT,LT,2009,0.9,
PC,A_MD60,TOTAL,RENT_MKT,LT,2008,1.2,
PC,A_MD60,TOTAL,RENT_MKT,LT,2007,1.3,
PC,A_MD60,TOTAL,RENT_MKT,LT,2006,1.0,
PC,A_MD60,TOTAL,RENT_MKT,LT,2005,1.6,
PC,A_MD60,TOTAL,RENT_MKT,LU,2020,20.0,b
PC,A_MD60,TOTAL,RENT_MKT,LU,2019,19.8,
PC,A_MD60,TOTAL,RENT_MKT,LU,2018,19.7,
PC,A_MD60,TOTAL,RENT_MKT,LU,2017,16.8,
PC,A_MD60,TOTAL,RENT_MKT,LU,2016,17.4,
PC,A_MD60,TOTAL,RENT_MKT,LU,2015,16.2,
PC,A_MD60,TOTAL,RENT_MKT,LU,2014,17.0,
PC,A_MD60,TOTAL,RENT_MKT,LU,2013,17.3,
PC,A_MD60,TOTAL,RENT_MKT,LU,2012,19.9,
PC,A_MD60,TOTAL,RENT_MKT,LU,2011,22.7,
PC,A_MD60,TOTAL,RENT_MKT,LU,2010,22.8,
PC,A_MD60,TOTAL,RENT_MKT,LU,2009,17.6,
PC,A_MD60,TOTAL,RENT_MKT,LU,2008,15.7,
PC,A_MD60,TOTAL,RENT_MKT,LU,2007,15.9,
PC,A_MD60,TOTAL,RENT_MKT,LV,2021,6.0,
PC,A_MD60,TOTAL,RENT_MKT,LV,2020,6.4,
PC,A_MD60,TOTAL,RENT_MKT,LV,2019,7.2,
PC,A_MD60,TOTAL,RENT_MKT,LV,2018,7.0,
PC,A_MD60,TOTAL,RENT_MKT,LV,2017,6.9,
PC,A_MD60,TOTAL,RENT_MKT,LV,2016,7.5,
PC,A_MD60,TOTAL,RENT_MKT,LV,2015,7.8,
PC,A_MD60,TOTAL,RENT_MKT,LV,2014,7.3,
PC,A_MD60,TOTAL,RENT_MKT,LV,2013,7.0,
PC,A_MD60,TOTAL,RENT_MKT,LV,2012,6.7,
PC,A_MD60,TOTAL,RENT_MKT,LV,2011,6.7,
PC,A_MD60,TOTAL,RENT_MKT,LV,2010,5.5,
PC,A_MD60,TOTAL,RENT_MKT,LV,2009,5.5,
PC,A_MD60,TOTAL,RENT_MKT,LV,2008,6.2,
PC,A_MD60,TOTAL,RENT_MKT,LV,2007,4.8,
PC,A_MD60,TOTAL,RENT_MKT,ME,2020,3.3,
PC,A_MD60,TOTAL,RENT_MKT,ME,2019,3.9,
PC,A_MD60,TOTAL,RENT_MKT,ME,2018,4.5,
PC,A_MD60,TOTAL,RENT_MKT,ME,2017,5.6,
PC,A_MD60,TOTAL,RENT_MKT,ME,2016,5.0,
PC,A_MD60,TOTAL,RENT_MKT,ME,2015,5.8,
PC,A_MD60,TOTAL,RENT_MKT,ME,2014,6.4,
PC,A_MD60,TOTAL,RENT_MKT,ME,2013,7.5,
PC,A_MD60,TOTAL,RENT_MKT,MK,2020,0.7,
PC,A_MD60,TOTAL,RENT_MKT,MK,2019,0.7,
PC,A_MD60,TOTAL,RENT_MKT,MK,2018,0.5,
PC,A_MD60,TOTAL,RENT_MKT,MK,2017,0.5,
PC,A_MD60,TOTAL,RENT_MKT,MK,2016,0.5,
PC,A_MD60,TOTAL,RENT_MKT,MK,2015,0.4,
PC,A_MD60,TOTAL,RENT_MKT,MK,2014,0.5,
PC,A_MD60,TOTAL,RENT_MKT,MK,2013,0.6,
PC,A_MD60,TOTAL,RENT_MKT,MK,2012,0.7,
PC,A_MD60,TOTAL,RENT_MKT,MK,2011,0.4,
PC,A_MD60,TOTAL,RENT_MKT,MT,2020,7.8,
PC,A_MD60,TOTAL,RENT_MKT,MT,2019,7.7,
PC,A_MD60,TOTAL,RENT_MKT,MT,2018,5.9,
PC,A_MD60,TOTAL,RENT_MKT,MT,2017,4.0,
PC,A_MD60,TOTAL,RENT_MKT,MT,2016,2.4,
PC,A_MD60,TOTAL,RENT_MKT,MT,2015,2.3,
PC,A_MD60,TOTAL,RENT_MKT,MT,2014,1.7,
PC,A_MD60,TOTAL,RENT_MKT,MT,2013,1.3,
PC,A_MD60,TOTAL,RENT_MKT,MT,2012,1.8,
PC,A_MD60,TOTAL,RENT_MKT,MT,2011,1.4,
PC,A_MD60,TOTAL,RENT_MKT,MT,2010,1.3,
PC,A_MD60,TOTAL,RENT_MKT,MT,2009,1.4,
PC,A_MD60,TOTAL,RENT_MKT,MT,2008,1.1,
PC,A_MD60,TOTAL,RENT_MKT,MT,2007,1.1,
PC,A_MD60,TOTAL,RENT_MKT,MT,2006,2.1,
PC,A_MD60,TOTAL,RENT_MKT,MT,2005,1.7,
PC,A_MD60,TOTAL,RENT_MKT,NL,2020,27.3,
PC,A_MD60,TOTAL,RENT_MKT,NL,2019,27.8,
PC,A_MD60,TOTAL,RENT_MKT,NL,2018,28.3,
PC,A_MD60,TOTAL,RENT_MKT,NL,2017,27.6,
PC,A_MD60,TOTAL,RENT_MKT,NL,2016,27.6,
PC,A_MD60,TOTAL,RENT_MKT,NL,2015,30.7,
PC,A_MD60,TOTAL,RENT_MKT,NL,2014,31.1,
PC,A_MD60,TOTAL,RENT_MKT,NL,2013,31.5,
PC,A_MD60,TOTAL,RENT_MKT,NL,2012,31.8,
PC,A_MD60,TOTAL,RENT_MKT,NL,2011,31.6,
PC,A_MD60,TOTAL,RENT_MKT,NL,2010,32.3,
PC,A_MD60,TOTAL,RENT_MKT,NL,2009,31.1,
PC,A_MD60,TOTAL,RENT_MKT,NL,2008,32.1,
PC,A_MD60,TOTAL,RENT_MKT,NL,2007,33.1,
PC,A_MD60,TOTAL,RENT_MKT,NL,2006,34.2,
PC,A_MD60,TOTAL,RENT_MKT,NL,2005,36.0,
PC,A_MD60,TOTAL,RENT_MKT,NO,2020,12.4,
PC,A_MD60,TOTAL,RENT_MKT,NO,2019,15.7,
PC,A_MD60,TOTAL,RENT_MKT,NO,2018,11.5,
PC,A_MD60,TOTAL,RENT_MKT,NO,2017,9.0,
PC,A_MD60,TOTAL,RENT_MKT,NO,2016,7.1,
PC,A_MD60,TOTAL,RENT_MKT,NO,2015,7.2,
PC,A_MD60,TOTAL,RENT_MKT,NO,2014,6.1,
PC,A_MD60,TOTAL,RENT_MKT,NO,2013,6.9,
PC,A_MD60,TOTAL,RENT_MKT,NO,2012,6.4,
PC,A_MD60,TOTAL,RENT_MKT,NO,2011,7.8,
PC,A_MD60,TOTAL,RENT_MKT,NO,2010,7.8,
PC,A_MD60,TOTAL,RENT_MKT,NO,2009,7.5,
PC,A_MD60,TOTAL,RENT_MKT,NO,2008,6.9,
PC,A_MD60,TOTAL,RENT_MKT,NO,2007,7.5,
PC,A_MD60,TOTAL,RENT_MKT,NO,2006,9.3,
PC,A_MD60,TOTAL,RENT_MKT,NO,2005,9.2,
PC,A_MD60,TOTAL,RENT_MKT,PL,2020,3.4,
PC,A_MD60,TOTAL,RENT_MKT,PL,2019,4.2,
PC,A_MD60,TOTAL,RENT_MKT,PL,2018,4.0,
PC,A_MD60,TOTAL,RENT_MKT,PL,2017,4.1,
PC,A_MD60,TOTAL,RENT_MKT,PL,2016,4.1,
PC,A_MD60,TOTAL,RENT_MKT,PL,2015,4.1,
PC,A_MD60,TOTAL,RENT_MKT,PL,2014,4.1,
PC,A_MD60,TOTAL,RENT_MKT,PL,2013,3.9,
PC,A_MD60,TOTAL,RENT_MKT,PL,2012,3.9,
PC,A_MD60,TOTAL,RENT_MKT,PL,2011,3.2,
PC,A_MD60,TOTAL,RENT_MKT,PL,2010,2.3,
PC,A_MD60,TOTAL,RENT_MKT,PL,2009,1.9,
PC,A_MD60,TOTAL,RENT_MKT,PL,2008,2.2,
PC,A_MD60,TOTAL,RENT_MKT,PL,2007,2.5,
PC,A_MD60,TOTAL,RENT_MKT,PT,2020,11.3,
PC,A_MD60,TOTAL,RENT_MKT,PT,2019,12.1,
PC,A_MD60,TOTAL,RENT_MKT,PT,2018,11.9,
PC,A_MD60,TOTAL,RENT_MKT,PT,2017,12.2,
PC,A_MD60,TOTAL,RENT_MKT,PT,2016,11.9,
PC,A_MD60,TOTAL,RENT_MKT,PT,2015,11.5,
PC,A_MD60,TOTAL,RENT_MKT,PT,2014,11.2,
PC,A_MD60,TOTAL,RENT_MKT,PT,2013,9.9,
PC,A_MD60,TOTAL,RENT_MKT,PT,2012,9.7,
PC,A_MD60,TOTAL,RENT_MKT,PT,2011,11.1,
PC,A_MD60,TOTAL,RENT_MKT,PT,2010,11.7,
PC,A_MD60,TOTAL,RENT_MKT,PT,2009,10.2,
PC,A_MD60,TOTAL,RENT_MKT,PT,2008,10.2,
PC,A_MD60,TOTAL,RENT_MKT,PT,2007,8.7,
PC,A_MD60,TOTAL,RENT_MKT,PT,2006,8.6,
PC,A_MD60,TOTAL,RENT_MKT,PT,2005,9.9,
PC,A_MD60,TOTAL,RENT_MKT,RO,2021,1.5,
PC,A_MD60,TOTAL,RENT_MKT,RO,2020,1.3,
PC,A_MD60,TOTAL,RENT_MKT,RO,2019,1.4,
PC,A_MD60,TOTAL,RENT_MKT,RO,2018,1.2,
PC,A_MD60,TOTAL,RENT_MKT,RO,2017,1.1,
PC,A_MD60,TOTAL,RENT_MKT,RO,2016,1.2,
PC,A_MD60,TOTAL,RENT_MKT,RO,2015,0.8,
PC,A_MD60,TOTAL,RENT_MKT,RO,2014,0.7,
PC,A_MD60,TOTAL,RENT_MKT,RO,2013,1.3,
PC,A_MD60,TOTAL,RENT_MKT,RO,2012,0.9,
PC,A_MD60,TOTAL,RENT_MKT,RO,2011,1.1,
PC,A_MD60,TOTAL,RENT_MKT,RO,2010,0.9,
PC,A_MD60,TOTAL,RENT_MKT,RO,2009,0.8,
PC,A_MD60,TOTAL,RENT_MKT,RO,2008,1.0,
PC,A_MD60,TOTAL,RENT_MKT,RO,2007,1.1,
PC,A_MD60,TOTAL,RENT_MKT,RS,2020,2.4,
PC,A_MD60,TOTAL,RENT_MKT,RS,2019,3.0,
PC,A_MD60,TOTAL,RENT_MKT,RS,2018,2.7,
PC,A_MD60,TOTAL,RENT_MKT,RS,2017,2.6,
PC,A_MD60,TOTAL,RENT_MKT,RS,2016,2.7,
PC,A_MD60,TOTAL,RENT_MKT,RS,2015,2.8,
PC,A_MD60,TOTAL,RENT_MKT,RS,2014,2.9,
PC,A_MD60,TOTAL,RENT_MKT,RS,2013,3.9,
PC,A_MD60,TOTAL,RENT_MKT,SE,2021,28.6,
PC,A_MD60,TOTAL,RENT_MKT,SE,2020,29.0,
PC,A_MD60,TOTAL,RENT_MKT,SE,2019,29.2,
PC,A_MD60,TOTAL,RENT_MKT,SE,2018,29.1,
PC,A_MD60,TOTAL,RENT_MKT,SE,2017,29.1,
PC,A_MD60,TOTAL,RENT_MKT,SE,2016,28.7,
PC,A_MD60,TOTAL,RENT_MKT,SE,2015,27.7,
PC,A_MD60,TOTAL,RENT_MKT,SE,2014,28.8,
PC,A_MD60,TOTAL,RENT_MKT,SE,2013,28.6,
PC,A_MD60,TOTAL,RENT_MKT,SE,2012,28.5,
PC,A_MD60,TOTAL,RENT_MKT,SE,2011,30.0,
PC,A_MD60,TOTAL,RENT_MKT,SE,2010,28.5,
PC,A_MD60,TOTAL,RENT_MKT,SE,2009,29.8,
PC,A_MD60,TOTAL,RENT_MKT,SE,2008,29.8,
PC,A_MD60,TOTAL,RENT_MKT,SE,2007,26.5,
PC,A_MD60,TOTAL,RENT_MKT,SE,2006,28.1,
PC,A_MD60,TOTAL,RENT_MKT,SE,2005,31.0,
PC,A_MD60,TOTAL,RENT_MKT,SI,2020,4.5,
PC,A_MD60,TOTAL,RENT_MKT,SI,2019,4.7,
PC,A_MD60,TOTAL,RENT_MKT,SI,2018,4.8,
