unit,hlth_pb,worktime,age,sex,time\geo,i,v,flag
THS,TOTAL,FT,Y35-44,M,2011,MT,23.843,
THS,TOTAL,FT,Y35-44,M,2011,NL,933.007,
THS,TOTAL,FT,Y35-44,M,2011,AT,563.499,
THS,TOTAL,FT,Y35-44,M,2011,PL,2108.588,
THS,TOTAL,FT,Y35-44,M,2011,PT,663.975,
THS,TOTAL,FT,Y35-44,M,2011,RO,1395.31,
THS,TOTAL,FT,Y35-44,M,2011,SI,127.775,
THS,TOTAL,FT,Y35-44,M,2011,SK,333.682,
THS,TOTAL,FT,Y35-44,M,2011,FI,279.762,
THS,TOTAL,FT,Y35-44,M,2011,SE,557.805,
THS,TOTAL,FT,Y35-44,M,2011,IS,18.44,
THS,TOTAL,FT,Y35-44,M,2011,CH,496.323,
THS,TOTAL,FT,Y35-44,M,2011,UK,3506.889,
THS,TOTAL,FT,Y35-44,M,2011,TR,4464.326,
THS,TOTAL,FT,Y35-44,T,2011,EU28,45763.676,
THS,TOTAL,FT,Y35-44,T,2011,BE,918.605,
THS,TOTAL,FT,Y35-44,T,2011,BG,786.065,
THS,TOTAL,FT,Y35-44,T,2011,CZ,1342.171,
THS,TOTAL,FT,Y35-44,T,2011,DK,557.58,
THS,TOTAL,FT,Y35-44,T,2011,DE,5596.274,
THS,TOTAL,FT,Y35-44,T,2011,EE,136.7,
THS,TOTAL,FT,Y35-44,T,2011,IE,388.54,
THS,TOTAL,FT,Y35-44,T,2011,EL,1109.446,
THS,TOTAL,FT,Y35-44,T,2011,ES,4466.718,
THS,TOTAL,FT,Y35-44,T,2011,FR,5699.256,
THS,TOTAL,FT,Y35-44,T,2011,HR,306.773,
THS,TOTAL,FT,Y35-44,T,2011,IT,5702.549,
THS,TOTAL,FT,Y35-44,T,2011,CY,92.398,
THS,TOTAL,FT,Y35-44,T,2011,LV,197.276,
THS,TOTAL,FT,Y35-44,T,2011,LT,309.705,
THS,TOTAL,FT,Y35-44,T,2011,LU,53.992,
THS,TOTAL,FT,Y35-44,T,2011,HU,1041.366,
THS,TOTAL,FT,Y35-44,T,2011,MT,32.318,
THS,TOTAL,FT,Y35-44,T,2011,NL,1134.098,
THS,TOTAL,FT,Y35-44,T,2011,AT,808.709,
THS,TOTAL,FT,Y35-44,T,2011,PL,3814.115,
THS,TOTAL,FT,Y35-44,T,2011,PT,1248.747,
THS,TOTAL,FT,Y35-44,T,2011,RO,2518.67,
THS,TOTAL,FT,Y35-44,T,2011,SI,240.249,
THS,TOTAL,FT,Y35-44,T,2011,SK,609.024,
THS,TOTAL,FT,Y35-44,T,2011,FI,504.118,
THS,TOTAL,FT,Y35-44,T,2011,SE,889.555,
THS,TOTAL,FT,Y35-44,T,2011,IS,31.317,
THS,TOTAL,FT,Y35-44,T,2011,CH,651.052,
THS,TOTAL,FT,Y35-44,T,2011,UK,5258.659,
THS,TOTAL,FT,Y35-44,T,2011,TR,5916.112,
THS,TOTAL,FT,Y45-54,F,2011,EU28,17088.274,
THS,TOTAL,FT,Y45-54,F,2011,BE,278.491,
THS,TOTAL,FT,Y45-54,F,2011,BG,364.267,
THS,TOTAL,FT,Y45-54,F,2011,CZ,540.509,
THS,TOTAL,FT,Y45-54,F,2011,DK,229.08,
THS,TOTAL,FT,Y45-54,F,2011,DE,2097.135,
THS,TOTAL,FT,Y45-54,F,2011,EE,68.768,
THS,TOTAL,FT,Y45-54,F,2011,IE,110.368,
THS,TOTAL,FT,Y45-54,F,2011,EL,360.544,
THS,TOTAL,FT,Y45-54,F,2011,ES,1471.59,
THS,TOTAL,FT,Y45-54,F,2011,FR,2290.311,
THS,TOTAL,FT,Y45-54,F,2011,HR,201.502,
THS,TOTAL,FT,Y45-54,F,2011,IT,1779.274,
THS,TOTAL,FT,Y45-54,F,2011,CY,36.246,
THS,TOTAL,FT,Y45-54,F,2011,LV,109.823,
THS,TOTAL,FT,Y45-54,F,2011,LT,172.289,
THS,TOTAL,FT,Y45-54,F,2011,LU,14.112,
THS,TOTAL,FT,Y45-54,F,2011,HU,431.537,
THS,TOTAL,FT,Y45-54,F,2011,MT,6.902,
THS,TOTAL,FT,Y45-54,F,2011,NL,198.788,
THS,TOTAL,FT,Y45-54,F,2011,AT,299.611,
THS,TOTAL,FT,Y45-54,F,2011,PL,1719.075,
THS,TOTAL,FT,Y45-54,F,2011,PT,464.576,
THS,TOTAL,FT,Y45-54,F,2011,RO,775.755,
THS,TOTAL,FT,Y45-54,F,2011,SI,116.231,
THS,TOTAL,FT,Y45-54,F,2011,SK,284.152,
THS,TOTAL,FT,Y45-54,F,2011,FI,286.624,
THS,TOTAL,FT,Y45-54,F,2011,SE,357.545,
THS,TOTAL,FT,Y45-54,F,2011,IS,14.214,
THS,TOTAL,FT,Y45-54,F,2011,CH,167.581,
THS,TOTAL,FT,Y45-54,F,2011,UK,2023.168,
THS,TOTAL,FT,Y45-54,F,2011,TR,852.038,
THS,TOTAL,FT,Y45-54,M,2011,EU28,26933.58,
THS,TOTAL,FT,Y45-54,M,2011,BE,605.594,
THS,TOTAL,FT,Y45-54,M,2011,BG,355.45,
THS,TOTAL,FT,Y45-54,M,2011,CZ,606.501,
THS,TOTAL,FT,Y45-54,M,2011,DK,322.435,
THS,TOTAL,FT,Y45-54,M,2011,DE,4484.26,
THS,TOTAL,FT,Y45-54,M,2011,EE,65.112,
THS,TOTAL,FT,Y45-54,M,2011,IE,194.948,
THS,TOTAL,FT,Y45-54,M,2011,EL,560.369,
THS,TOTAL,FT,Y45-54,M,2011,ES,2295.339,
THS,TOTAL,FT,Y45-54,M,2011,FR,3461.676,
THS,TOTAL,FT,Y45-54,M,2011,HR,218.279,
THS,TOTAL,FT,Y45-54,M,2011,IT,3470.689,
THS,TOTAL,FT,Y45-54,M,2011,CY,46.764,
THS,TOTAL,FT,Y45-54,M,2011,LV,94.557,
THS,TOTAL,FT,Y45-54,M,2011,LT,153.046,
THS,TOTAL,FT,Y45-54,M,2011,LU,33.891,
THS,TOTAL,FT,Y45-54,M,2011,HU,437.517,
THS,TOTAL,FT,Y45-54,M,2011,MT,25.15,
THS,TOTAL,FT,Y45-54,M,2011,NL,953.305,
THS,TOTAL,FT,Y45-54,M,2011,AT,568.368,
THS,TOTAL,FT,Y45-54,M,2011,PL,1885.879,
THS,TOTAL,FT,Y45-54,M,2011,PT,563.846,
THS,TOTAL,FT,Y45-54,M,2011,RO,936.911,
THS,TOTAL,FT,Y45-54,M,2011,SI,127.609,
THS,TOTAL,FT,Y45-54,M,2011,SK,296.784,
THS,TOTAL,FT,Y45-54,M,2011,FI,298.313,
THS,TOTAL,FT,Y45-54,M,2011,SE,524.584,
THS,TOTAL,FT,Y45-54,M,2011,IS,17.234,
THS,TOTAL,FT,Y45-54,M,2011,CH,525.43,
THS,TOTAL,FT,Y45-54,M,2011,UK,3346.401,
THS,TOTAL,FT,Y45-54,M,2011,TR,2810.44,
THS,TOTAL,FT,Y45-54,T,2011,EU28,44021.854,
THS,TOTAL,FT,Y45-54,T,2011,BE,884.085,
THS,TOTAL,FT,Y45-54,T,2011,BG,719.717,
THS,TOTAL,FT,Y45-54,T,2011,CZ,1147.01,
THS,TOTAL,FT,Y45-54,T,2011,DK,551.515,
THS,TOTAL,FT,Y45-54,T,2011,DE,6581.395,
THS,TOTAL,FT,Y45-54,T,2011,EE,133.88,
THS,TOTAL,FT,Y45-54,T,2011,IE,305.315,
THS,TOTAL,FT,Y45-54,T,2011,EL,920.913,
THS,TOTAL,FT,Y45-54,T,2011,ES,3766.93,
THS,TOTAL,FT,Y45-54,T,2011,FR,5751.987,
THS,TOTAL,FT,Y45-54,T,2011,HR,419.781,
THS,TOTAL,FT,Y45-54,T,2011,IT,5249.964,
THS,TOTAL,FT,Y45-54,T,2011,CY,83.01,
THS,TOTAL,FT,Y45-54,T,2011,LV,204.38,
THS,TOTAL,FT,Y45-54,T,2011,LT,325.335,
THS,TOTAL,FT,Y45-54,T,2011,LU,48.003,
THS,TOTAL,FT,Y45-54,T,2011,HU,869.054,
THS,TOTAL,FT,Y45-54,T,2011,MT,32.052,
THS,TOTAL,FT,Y45-54,T,2011,NL,1152.093,
THS,TOTAL,FT,Y45-54,T,2011,AT,867.98,
THS,TOTAL,FT,Y45-54,T,2011,PL,3604.954,
THS,TOTAL,FT,Y45-54,T,2011,PT,1028.422,
THS,TOTAL,FT,Y45-54,T,2011,RO,1712.667,
THS,TOTAL,FT,Y45-54,T,2011,SI,243.84,
THS,TOTAL,FT,Y45-54,T,2011,SK,580.936,
THS,TOTAL,FT,Y45-54,T,2011,FI,584.938,
THS,TOTAL,FT,Y45-54,T,2011,SE,882.129,
THS,TOTAL,FT,Y45-54,T,2011,IS,31.447,
THS,TOTAL,FT,Y45-54,T,2011,CH,693.011,
THS,TOTAL,FT,Y45-54,T,2011,UK,5369.569,
THS,TOTAL,FT,Y45-54,T,2011,TR,3662.478,
THS,TOTAL,FT,Y55-64,F,2011,EU28,7809.234,
THS,TOTAL,FT,Y55-64,F,2011,BE,92.461,
THS,TOTAL,FT,Y55-64,F,2011,BG,208.265,
THS,TOTAL,FT,Y55-64,F,2011,CZ,243.443,
THS,TOTAL,FT,Y55-64,F,2011,DK,123.893,
THS,TOTAL,FT,Y55-64,F,2011,DE,1148.978,
THS,TOTAL,FT,Y55-64,F,2011,EE,46.027,
THS,TOTAL,FT,Y55-64,F,2011,IE,51.783,
THS,TOTAL,FT,Y55-64,F,2011,EL,155.689,
THS,TOTAL,FT,Y55-64,F,2011,ES,675.727,
THS,TOTAL,FT,Y55-64,F,2011,FR,1038.415,
THS,TOTAL,FT,Y55-64,F,2011,HR,79.209,
THS,TOTAL,FT,Y55-64,F,2011,IT,774.254,
THS,TOTAL,FT,Y55-64,F,2011,CY,16.886,
THS,TOTAL,FT,Y55-64,F,2011,LV,64.274,
THS,TOTAL,FT,Y55-64,F,2011,LT,80.243,
THS,TOTAL,FT,Y55-64,F,2011,LU,4.57,
THS,TOTAL,FT,Y55-64,F,2011,HU,207.688,
THS,TOTAL,FT,Y55-64,F,2011,MT,2.348,u
THS,TOTAL,FT,Y55-64,F,2011,NL,96.693,
THS,TOTAL,FT,Y55-64,F,2011,AT,86.69,
THS,TOTAL,FT,Y55-64,F,2011,PL,575.362,
THS,TOTAL,FT,Y55-64,F,2011,PT,212.393,
THS,TOTAL,FT,Y55-64,F,2011,RO,358.027,
THS,TOTAL,FT,Y55-64,F,2011,SI,23.028,
THS,TOTAL,FT,Y55-64,F,2011,SK,102.839,
THS,TOTAL,FT,Y55-64,F,2011,FI,175.348,
THS,TOTAL,FT,Y55-64,F,2011,SE,238.164,
THS,TOTAL,FT,Y55-64,F,2011,IS,8.766,
THS,TOTAL,FT,Y55-64,F,2011,CH,91.311,
THS,TOTAL,FT,Y55-64,F,2011,UK,926.54,
THS,TOTAL,FT,Y55-64,F,2011,TR,343.47,
THS,TOTAL,FT,Y55-64,M,2011,EU28,13923.938,
THS,TOTAL,FT,Y55-64,M,2011,BE,254.179,
THS,TOTAL,FT,Y55-64,M,2011,BG,240.547,
THS,TOTAL,FT,Y55-64,M,2011,CZ,397.091,
THS,TOTAL,FT,Y55-64,M,2011,DK,198.877,
THS,TOTAL,FT,Y55-64,M,2011,DE,2511.41,
THS,TOTAL,FT,Y55-64,M,2011,EE,37.377,
THS,TOTAL,FT,Y55-64,M,2011,IE,113.939,
THS,TOTAL,FT,Y55-64,M,2011,EL,305.148,
THS,TOTAL,FT,Y55-64,M,2011,ES,1189.112,
THS,TOTAL,FT,Y55-64,M,2011,FR,1427.39,
THS,TOTAL,FT,Y55-64,M,2011,HR,139.509,
THS,TOTAL,FT,Y55-64,M,2011,IT,1508.858,
THS,TOTAL,FT,Y55-64,M,2011,CY,30.309,
THS,TOTAL,FT,Y55-64,M,2011,LV,48.175,
THS,TOTAL,FT,Y55-64,M,2011,LT,74.429,
THS,TOTAL,FT,Y55-64,M,2011,LU,11.923,
THS,TOTAL,FT,Y55-64,M,2011,HU,224.219,
THS,TOTAL,FT,Y55-64,M,2011,MT,13.218,
THS,TOTAL,FT,Y55-64,M,2011,NL,512.111,
THS,TOTAL,FT,Y55-64,M,2011,AT,207.725,
THS,TOTAL,FT,Y55-64,M,2011,PL,1047.355,
THS,TOTAL,FT,Y55-64,M,2011,PT,277.866,
THS,TOTAL,FT,Y55-64,M,2011,RO,519.813,
THS,TOTAL,FT,Y55-64,M,2011,SI,49.389,
THS,TOTAL,FT,Y55-64,M,2011,SK,163.033,
THS,TOTAL,FT,Y55-64,M,2011,FI,180.125,
THS,TOTAL,FT,Y55-64,M,2011,SE,381.365,
THS,TOTAL,FT,Y55-64,M,2011,IS,12.925,
THS,TOTAL,FT,Y55-64,M,2011,CH,326.422,
THS,TOTAL,FT,Y55-64,M,2011,UK,1859.448,
THS,TOTAL,FT,Y55-64,M,2011,TR,1042.254,
THS,TOTAL,FT,Y55-64,T,2011,EU28,21733.172,
THS,TOTAL,FT,Y55-64,T,2011,BE,346.64,
THS,TOTAL,FT,Y55-64,T,2011,BG,448.813,
THS,TOTAL,FT,Y55-64,T,2011,CZ,640.534,
THS,TOTAL,FT,Y55-64,T,2011,DK,322.77,
THS,TOTAL,FT,Y55-64,T,2011,DE,3660.388,
THS,TOTAL,FT,Y55-64,T,2011,EE,83.404,
THS,TOTAL,FT,Y55-64,T,2011,IE,165.722,
THS,TOTAL,FT,Y55-64,T,2011,EL,460.836,
THS,TOTAL,FT,Y55-64,T,2011,ES,1864.839,
THS,TOTAL,FT,Y55-64,T,2011,FR,2465.805,
THS,TOTAL,FT,Y55-64,T,2011,HR,218.719,
THS,TOTAL,FT,Y55-64,T,2011,IT,2283.111,
THS,TOTAL,FT,Y55-64,T,2011,CY,47.195,
THS,TOTAL,FT,Y55-64,T,2011,LV,112.448,
THS,TOTAL,FT,Y55-64,T,2011,LT,154.672,
THS,TOTAL,FT,Y55-64,T,2011,LU,16.493,
THS,TOTAL,FT,Y55-64,T,2011,HU,431.908,
THS,TOTAL,FT,Y55-64,T,2011,MT,15.566,
THS,TOTAL,FT,Y55-64,T,2011,NL,608.804,
THS,TOTAL,FT,Y55-64,T,2011,AT,294.415,
THS,TOTAL,FT,Y55-64,T,2011,PL,1622.717,
THS,TOTAL,FT,Y55-64,T,2011,PT,490.258,
THS,TOTAL,FT,Y55-64,T,2011,RO,877.84,
THS,TOTAL,FT,Y55-64,T,2011,SI,72.417,
THS,TOTAL,FT,Y55-64,T,2011,SK,265.872,
THS,TOTAL,FT,Y55-64,T,2011,FI,355.473,
THS,TOTAL,FT,Y55-64,T,2011,SE,619.529,
THS,TOTAL,FT,Y55-64,T,2011,IS,21.691,
THS,TOTAL,FT,Y55-64,T,2011,CH,417.733,
THS,TOTAL,FT,Y55-64,T,2011,UK,2785.987,
THS,TOTAL,FT,Y55-64,T,2011,TR,1385.724,
THS,TOTAL,NRP,TOTAL,F,2011,CH,10.553,
THS,TOTAL,NRP,TOTAL,F,2011,UK,25.377,
THS,TOTAL,NRP,TOTAL,M,2011,CH,3.758,u
THS,TOTAL,NRP,TOTAL,M,2011,UK,33.777,
THS,TOTAL,NRP,TOTAL,T,2011,EU28,63.371,u
THS,TOTAL,NRP,TOTAL,T,2011,LU,0.641,u
THS,TOTAL,NRP,TOTAL,T,2011,CH,14.311,
THS,TOTAL,NRP,TOTAL,T,2011,UK,59.153,
THS,TOTAL,NRP,Y15-24,F,2011,CH,2.263,u
THS,TOTAL,NRP,Y15-24,M,2011,UK,13.237,
THS,TOTAL,NRP,Y15-24,T,2011,CH,2.523,u
THS,TOTAL,NRP,Y15-24,T,2011,UK,22.502,
THS,TOTAL,NRP,Y25-34,T,2011,UK,12.638,
THS,TOTAL,NRP,Y45-54,F,2011,CH,3.925,u
THS,TOTAL,NRP,Y45-54,M,2011,CH,2.092,u
THS,TOTAL,NRP,Y45-54,T,2011,CH,6.016,u
THS,TOTAL,NRP,Y55-64,F,2011,CH,2.419,u
THS,TOTAL,NRP,Y55-64,T,2011,CH,3.825,u
THS,TOTAL,PT,TOTAL,F,2011,EU28,28935.188,
THS,TOTAL,PT,TOTAL,F,2011,BE,871.284,
THS,TOTAL,PT,TOTAL,F,2011,BG,30.383,
THS,TOTAL,PT,TOTAL,F,2011,CZ,163.043,
THS,TOTAL,PT,TOTAL,F,2011,DK,481.409,
THS,TOTAL,PT,TOTAL,F,2011,DE,6672.87,
THS,TOTAL,PT,TOTAL,F,2011,EE,40.009,
THS,TOTAL,PT,TOTAL,F,2011,IE,297.619,
THS,TOTAL,PT,TOTAL,F,2011,EL,142.244,
THS,TOTAL,PT,TOTAL,F,2011,ES,1880.256,
THS,TOTAL,PT,TOTAL,F,2011,FR,3652.176,
THS,TOTAL,PT,TOTAL,F,2011,HR,62.612,
THS,TOTAL,PT,TOTAL,F,2011,IT,2586.597,
THS,TOTAL,PT,TOTAL,F,2011,CY,22.495,
THS,TOTAL,PT,TOTAL,F,2011,LV,42.333,
THS,TOTAL,PT,TOTAL,F,2011,LT,60.095,
THS,TOTAL,PT,TOTAL,F,2011,LU,34.626,
THS,TOTAL,PT,TOTAL,F,2011,HU,149.761,
THS,TOTAL,PT,TOTAL,F,2011,MT,14.721,
THS,TOTAL,PT,TOTAL,F,2011,NL,2920.035,
THS,TOTAL,PT,TOTAL,F,2011,AT,795.416,
THS,TOTAL,PT,TOTAL,F,2011,PL,711.675,
THS,TOTAL,PT,TOTAL,F,2011,PT,292.069,
THS,TOTAL,PT,TOTAL,F,2011,RO,406.514,
THS,TOTAL,PT,TOTAL,F,2011,SI,50.032,
THS,TOTAL,PT,TOTAL,F,2011,SK,58.546,
THS,TOTAL,PT,TOTAL,F,2011,FI,219.025,
THS,TOTAL,PT,TOTAL,F,2011,SE,843.615,
THS,TOTAL,PT,TOTAL,F,2011,IS,22.841,
THS,TOTAL,PT,TOTAL,F,2011,CH,1077.894,
THS,TOTAL,PT,TOTAL,F,2011,UK,5433.729,
THS,TOTAL,PT,TOTAL,F,2011,TR,1714.539,
THS,TOTAL,PT,TOTAL,M,2011,EU28,8797.432,
THS,TOTAL,PT,TOTAL,M,2011,BE,221.435,
THS,TOTAL,PT,TOTAL,M,2011,BG,24.491,
THS,TOTAL,PT,TOTAL,M,2011,CZ,48.697,
THS,TOTAL,PT,TOTAL,M,2011,DK,197.819,
THS,TOTAL,PT,TOTAL,M,2011,DE,1432.442,
THS,TOTAL,PT,TOTAL,M,2011,EE,13.652,
THS,TOTAL,PT,TOTAL,M,2011,IE,116.483,
THS,TOTAL,PT,TOTAL,M,2011,EL,87.775,
THS,TOTAL,PT,TOTAL,M,2011,ES,592.808,
THS,TOTAL,PT,TOTAL,M,2011,FR,860.062,
THS,TOTAL,PT,TOTAL,M,2011,HR,41.587,
THS,TOTAL,PT,TOTAL,M,2011,IT,678.626,
THS,TOTAL,PT,TOTAL,M,2011,CY,12.128,
THS,TOTAL,PT,TOTAL,M,2011,LV,25.602,
THS,TOTAL,PT,TOTAL,M,2011,LT,37.09,
THS,TOTAL,PT,TOTAL,M,2011,LU,5.125,
THS,TOTAL,PT,TOTAL,M,2011,HU,93.188,
THS,TOTAL,PT,TOTAL,M,2011,MT,5.296,
THS,TOTAL,PT,TOTAL,M,2011,NL,1067.251,
THS,TOTAL,PT,TOTAL,M,2011,AT,141.501,
THS,TOTAL,PT,TOTAL,M,2011,PL,409.195,
THS,TOTAL,PT,TOTAL,M,2011,PT,160.412,
THS,TOTAL,PT,TOTAL,M,2011,RO,422.041,
THS,TOTAL,PT,TOTAL,M,2011,SI,33.365,
THS,TOTAL,PT,TOTAL,M,2011,SK,34.809,
THS,TOTAL,PT,TOTAL,M,2011,FI,116.091,
THS,TOTAL,PT,TOTAL,M,2011,SE,267.826,
THS,TOTAL,PT,TOTAL,M,2011,IS,7.282,
THS,TOTAL,PT,TOTAL,M,2011,CH,258.873,
THS,TOTAL,PT,TOTAL,M,2011,UK,1650.633,
THS,TOTAL,PT,TOTAL,M,2011,TR,1027.615,
THS,TOTAL,PT,TOTAL,T,2011,EU28,37732.62,
THS,TOTAL,PT,TOTAL,T,2011,BE,1092.719,
THS,TOTAL,PT,TOTAL,T,2011,BG,54.874,
THS,TOTAL,PT,TOTAL,T,2011,CZ,211.741,
THS,TOTAL,PT,TOTAL,T,2011,DK,679.228,
THS,TOTAL,PT,TOTAL,T,2011,DE,8105.312,
THS,TOTAL,PT,TOTAL,T,2011,EE,53.661,
THS,TOTAL,PT,TOTAL,T,2011,IE,414.102,
THS,TOTAL,PT,TOTAL,T,2011,EL,230.019,
THS,TOTAL,PT,TOTAL,T,2011,ES,2473.064,
THS,TOTAL,PT,TOTAL,T,2011,FR,4512.238,
THS,TOTAL,PT,TOTAL,T,2011,HR,104.199,
THS,TOTAL,PT,TOTAL,T,2011,IT,3265.223,
THS,TOTAL,PT,TOTAL,T,2011,CY,34.622,
THS,TOTAL,PT,TOTAL,T,2011,LV,67.935,
THS,TOTAL,PT,TOTAL,T,2011,LT,97.185,
THS,TOTAL,PT,TOTAL,T,2011,LU,39.751,
THS,TOTAL,PT,TOTAL,T,2011,HU,242.948,
THS,TOTAL,PT,TOTAL,T,2011,MT,20.017,
THS,TOTAL,PT,TOTAL,T,2011,NL,3987.286,
THS,TOTAL,PT,TOTAL,T,2011,AT,936.917,
THS,TOTAL,PT,TOTAL,T,2011,PL,1120.871,
THS,TOTAL,PT,TOTAL,T,2011,PT,452.482,
THS,TOTAL,PT,TOTAL,T,2011,RO,828.555,
THS,TOTAL,PT,TOTAL,T,2011,SI,83.397,
THS,TOTAL,PT,TOTAL,T,2011,SK,93.355,
THS,TOTAL,PT,TOTAL,T,2011,FI,335.116,
THS,TOTAL,PT,TOTAL,T,2011,SE,1111.441,
THS,TOTAL,PT,TOTAL,T,2011,IS,30.122,
THS,TOTAL,PT,TOTAL,T,2011,CH,1336.767,
THS,TOTAL,PT,TOTAL,T,2011,UK,7084.362,
THS,TOTAL,PT,TOTAL,T,2011,TR,2742.153,
THS,TOTAL,PT,Y15-24,F,2011,EU28,3250.936,
THS,TOTAL,PT,Y15-24,F,2011,BE,49.911,
THS,TOTAL,PT,Y15-24,F,2011,CZ,15.5,
THS,TOTAL,PT,Y15-24,F,2011,DK,151.076,
THS,TOTAL,PT,Y15-24,F,2011,DE,440.167,
THS,TOTAL,PT,Y15-24,F,2011,EE,6.343,
THS,TOTAL,PT,Y15-24,F,2011,IE,45.694,
THS,TOTAL,PT,Y15-24,F,2011,EL,14.819,
THS,TOTAL,PT,Y15-24,F,2011,ES,219.018,
THS,TOTAL,PT,Y15-24,F,2011,FR,318.861,
THS,TOTAL,PT,Y15-24,F,2011,IT,154.875,
THS,TOTAL,PT,Y15-24,F,2011,CY,2.56,
THS,TOTAL,PT,Y15-24,F,2011,LU,1.22,
THS,TOTAL,PT,Y15-24,F,2011,HU,15.115,
THS,TOTAL,PT,Y15-24,F,2011,MT,1.809,u
THS,TOTAL,PT,Y15-24,F,2011,NL,534.97,
THS,TOTAL,PT,Y15-24,F,2011,AT,56.185,
THS,TOTAL,PT,Y15-24,F,2011,PL,97.094,
THS,TOTAL,PT,Y15-24,F,2011,PT,34.434,
THS,TOTAL,PT,Y15-24,F,2011,RO,54.01,
THS,TOTAL,PT,Y15-24,F,2011,SI,14.842,
THS,TOTAL,PT,Y15-24,F,2011,SK,4.827,
THS,TOTAL,PT,Y15-24,F,2011,FI,63.131,
THS,TOTAL,PT,Y15-24,F,2011,SE,155.773,
THS,TOTAL,PT,Y15-24,F,2011,IS,6.089,
THS,TOTAL,PT,Y15-24,F,2011,CH,75.04,
THS,TOTAL,PT,Y15-24,F,2011,UK,783.939,
THS,TOTAL,PT,Y15-24,F,2011,TR,268.008,
THS,TOTAL,PT,Y15-24,M,2011,EU28,2260.934,
THS,TOTAL,PT,Y15-24,M,2011,BE,24.148,
THS,TOTAL,PT,Y15-24,M,2011,CZ,9.347,
THS,TOTAL,PT,Y15-24,M,2011,DK,105.429,
THS,TOTAL,PT,Y15-24,M,2011,DE,316.153,
THS,TOTAL,PT,Y15-24,M,2011,EE,2.682,u
THS,TOTAL,PT,Y15-24,M,2011,IE,31.667,
THS,TOTAL,PT,Y15-24,M,2011,EL,14.227,
THS,TOTAL,PT,Y15-24,M,2011,ES,110.556,
THS,TOTAL,PT,Y15-24,M,2011,FR,170.724,
THS,TOTAL,PT,Y15-24,M,2011,IT,100.835,
THS,TOTAL,PT,Y15-24,M,2011,CY,2.534,
THS,TOTAL,PT,Y15-24,M,2011,LU,0.688,u
THS,TOTAL,PT,Y15-24,M,2011,HU,10.86,
THS,TOTAL,PT,Y15-24,M,2011,MT,1.898,u
THS,TOTAL,PT,Y15-24,M,2011,NL,432.079,
THS,TOTAL,PT,Y15-24,M,2011,AT,28.419,
THS,TOTAL,PT,Y15-24,M,2011,PL,101.042,
THS,TOTAL,PT,Y15-24,M,2011,PT,19.887,
THS,TOTAL,PT,Y15-24,M,2011,RO,66.013,
THS,TOTAL,PT,Y15-24,M,2011,SI,13.69,
THS,TOTAL,PT,Y15-24,M,2011,SK,5.603,
THS,TOTAL,PT,Y15-24,M,2011,FI,36.074,
THS,TOTAL,PT,Y15-24,M,2011,SE,85.43,
THS,TOTAL,PT,Y15-24,M,2011,IS,3.52,
THS,TOTAL,PT,Y15-24,M,2011,CH,46.203,
THS,TOTAL,PT,Y15-24,M,2011,UK,556.659,
THS,TOTAL,PT,Y15-24,M,2011,TR,219.862,
THS,TOTAL,PT,Y15-24,T,2011,EU28,5511.87,
THS,TOTAL,PT,Y15-24,T,2011,BE,74.059,
THS,TOTAL,PT,Y15-24,T,2011,BG,9.195,u
THS,TOTAL,PT,Y15-24,T,2011,CZ,24.848,
THS,TOTAL,PT,Y15-24,T,2011,DK,256.505,
THS,TOTAL,PT,Y15-24,T,2011,DE,756.32,
THS,TOTAL,PT,Y15-24,T,2011,EE,9.025,
THS,TOTAL,PT,Y15-24,T,2011,IE,77.361,
THS,TOTAL,PT,Y15-24,T,2011,EL,29.046,
THS,TOTAL,PT,Y15-24,T,2011,ES,329.574,
THS,TOTAL,PT,Y15-24,T,2011,FR,489.585,
THS,TOTAL,PT,Y15-24,T,2011,HR,6.014,u
THS,TOTAL,PT,Y15-24,T,2011,IT,255.71,
THS,TOTAL,PT,Y15-24,T,2011,CY,5.094,
THS,TOTAL,PT,Y15-24,T,2011,LV,5.913,u
THS,TOTAL,PT,Y15-24,T,2011,LT,7.931,u
THS,TOTAL,PT,Y15-24,T,2011,LU,1.908,
THS,TOTAL,PT,Y15-24,T,2011,HU,25.976,
THS,TOTAL,PT,Y15-24,T,2011,MT,3.707,
THS,TOTAL,PT,Y15-24,T,2011,NL,967.049,
THS,TOTAL,PT,Y15-24,T,2011,AT,84.603,
THS,TOTAL,PT,Y15-24,T,2011,PL,198.135,
THS,TOTAL,PT,Y15-24,T,2011,PT,54.321,
THS,TOTAL,PT,Y15-24,T,2011,RO,120.023,
THS,TOTAL,PT,Y15-24,T,2011,SI,28.532,
THS,TOTAL,PT,Y15-24,T,2011,SK,10.43,
THS,TOTAL,PT,Y15-24,T,2011,FI,99.205,
THS,TOTAL,PT,Y15-24,T,2011,SE,241.203,
THS,TOTAL,PT,Y15-24,T,2011,IS,9.61,
THS,TOTAL,PT,Y15-24,T,2011,CH,121.242,
THS,TOTAL,PT,Y15-24,T,2011,UK,1340.599,
THS,TOTAL,PT,Y15-24,T,2011,TR,487.871,
THS,TOTAL,PT,Y25-34,F,2011,EU28,5398.063,
THS,TOTAL,PT,Y25-34,F,2011,BE,163.965,
THS,TOTAL,PT,Y25-34,F,2011,CZ,37.655,
THS,TOTAL,PT,Y25-34,F,2011,DK,73.972,
THS,TOTAL,PT,Y25-34,F,2011,DE,1103.668,
